Name,Wikipedia_Link,wikidata_qid,wikidata_url
Pari Abasalti,https://en.wikipedia.org/wiki/Pari_Abasalti,Q16048637,https://www.wikidata.org/wiki/Q16048637
"Haleh Afshar, Baroness Afshar",https://en.wikipedia.org/wiki/Haleh_Afshar%2C_Baroness_Afshar,,
Mastoureh Afshar,https://en.wikipedia.org/wiki/Mastoureh_Afshar,Q6401422,https://www.wikidata.org/wiki/Q6401422
Liana Aghajanian,https://en.wikipedia.org/wiki/Liana_Aghajanian,Q30592664,https://www.wikidata.org/wiki/Q30592664
Shiva Nazar Ahari,https://en.wikipedia.org/wiki/Shiva_Nazar_Ahari,Q460226,https://www.wikidata.org/wiki/Q460226
Masih Alinejad,https://en.wikipedia.org/wiki/Masih_Alinejad,Q6783266,https://www.wikidata.org/wiki/Q6783266
Maryam Amid,https://en.wikipedia.org/wiki/Maryam_Amid,Q5946620,https://www.wikidata.org/wiki/Q5946620
Asieh Amini,https://en.wikipedia.org/wiki/Asieh_Amini,Q21475060,https://www.wikidata.org/wiki/Q21475060
Nazenin Ansari,https://en.wikipedia.org/wiki/Nazenin_Ansari,Q6983371,https://www.wikidata.org/wiki/Q6983371
Mina Assadi,https://en.wikipedia.org/wiki/Mina_Assadi,Q384979,https://www.wikidata.org/wiki/Q384979
Shahnaz Azad,https://en.wikipedia.org/wiki/Shahnaz_Azad,Q5878160,https://www.wikidata.org/wiki/Q5878160
Saba Azarpeik,https://en.wikipedia.org/wiki/Saba_Azarpeik,Q5947264,https://www.wikidata.org/wiki/Q5947264
Sediqeh Dowlatabadi,https://en.wikipedia.org/wiki/Sediqeh_Dowlatabadi,Q7445322,https://www.wikidata.org/wiki/Q7445322
Mohtaram Eskandari,https://en.wikipedia.org/wiki/Mohtaram_Eskandari,Q6894509,https://www.wikidata.org/wiki/Q6894509
Lily Farhadpour,https://en.wikipedia.org/wiki/Lily_Farhadpour,Q25425774,https://www.wikidata.org/wiki/Q25425774
Nazila Fathi,https://en.wikipedia.org/wiki/Nazila_Fathi,Q19877845,https://www.wikidata.org/wiki/Q19877845
Mahtab Gholizadeh,https://en.wikipedia.org/wiki/Mahtab_Gholizadeh,Q110098172,https://www.wikidata.org/wiki/Q110098172
Fariba Hachtroudi,https://en.wikipedia.org/wiki/Fariba_Hachtroudi,Q3066854,https://www.wikidata.org/wiki/Q3066854
Roya Hakakian,https://en.wikipedia.org/wiki/Roya_Hakakian,Q340046,https://www.wikidata.org/wiki/Q340046
Niloofar Hamedi,https://en.wikipedia.org/wiki/Niloofar_Hamedi,Q114431260,https://www.wikidata.org/wiki/Q114431260
Zahra Kazemi,https://en.wikipedia.org/wiki/Zahra_Kazemi,Q144185,https://www.wikidata.org/wiki/Q144185
Diala Makki,https://en.wikipedia.org/wiki/Diala_Makki,Q12212254,https://www.wikidata.org/wiki/Q12212254
Nazila Maroufian,https://en.wikipedia.org/wiki/Nazila_Maroufian,Q122200508,https://www.wikidata.org/wiki/Q122200508
Yalda Moaiery,https://en.wikipedia.org/wiki/Yalda_Moaiery,Q114687814,https://www.wikidata.org/wiki/Q114687814
Elaheh Mohammadi,https://en.wikipedia.org/wiki/Elaheh_Mohammadi,Q114913276,https://www.wikidata.org/wiki/Q114913276
Elnaz Mohammadi,https://en.wikipedia.org/wiki/Elnaz_Mohammadi,Q122963332,https://www.wikidata.org/wiki/Q122963332
Ramita Navai,https://en.wikipedia.org/wiki/Ramita_Navai,Q7289644,https://www.wikidata.org/wiki/Q7289644
FakhrAfagh Parsa,https://en.wikipedia.org/wiki/FakhrAfagh_Parsa,Q5700634,https://www.wikidata.org/wiki/Q5700634
Parisa Pourtaherian,https://en.wikipedia.org/wiki/Parisa_Pourtaherian,Q121600892,https://www.wikidata.org/wiki/Q121600892
Sepideh Rashnu,https://en.wikipedia.org/wiki/Sepideh_Rashnu,Q113377670,https://www.wikidata.org/wiki/Q113377670
Marzieh Rasouli,https://en.wikipedia.org/wiki/Marzieh_Rasouli,Q17336267,https://www.wikidata.org/wiki/Q17336267
Maryam Salimi,https://en.wikipedia.org/wiki/Maryam_Salimi,Q28712576,https://www.wikidata.org/wiki/Q28712576
Hengameh Shahidi,https://en.wikipedia.org/wiki/Hengameh_Shahidi,Q5714240,https://www.wikidata.org/wiki/Q5714240
Azade Shahmiri,https://en.wikipedia.org/wiki/Azade_Shahmiri,Q84930765,https://www.wikidata.org/wiki/Q84930765
Negin Shiraghaei,https://en.wikipedia.org/wiki/Negin_Shiraghaei,Q43350769,https://www.wikidata.org/wiki/Q43350769
Zandokht Shirazi,https://en.wikipedia.org/wiki/Zandokht_Shirazi,Q2587495,https://www.wikidata.org/wiki/Q2587495
Nasim Soltanbeygi,https://en.wikipedia.org/wiki/Nasim_Soltanbeygi,Q123544299,https://www.wikidata.org/wiki/Q123544299
Azam Taleghani,https://en.wikipedia.org/wiki/Azam_Taleghani,Q4832174,https://www.wikidata.org/wiki/Q4832174
Meline Toumani,https://en.wikipedia.org/wiki/Meline_Toumani,Q94180146,https://www.wikidata.org/wiki/Q94180146
Lobat Vala,https://en.wikipedia.org/wiki/Lobat_Vala,Q6663554,https://www.wikidata.org/wiki/Q6663554
Mahla Zamani,https://en.wikipedia.org/wiki/Mahla_Zamani,Q6734176,https://www.wikidata.org/wiki/Q6734176
