Name,Wikipedia_Link,wikidata_qid,wikidata_url
Nematollah Fazeli,https://en.wikipedia.org/wiki/Nematollah_Fazeli,Q5943208,https://www.wikidata.org/wiki/Q5943208
Firuzabadi,https://en.wikipedia.org/wiki/Firuzabadi,Q4115262,https://www.wikidata.org/wiki/Q4115262
FM-2030,https://en.wikipedia.org/wiki/FM-2030,Q558329,https://www.wikidata.org/wiki/Q558329
Mehdi Forough,https://en.wikipedia.org/wiki/Mehdi_Forough,Q6809295,https://www.wikidata.org/wiki/Q6809295
Rokhsareh Ghaemmaghami,https://en.wikipedia.org/wiki/Rokhsareh_Ghaemmaghami,Q24052963,https://www.wikidata.org/wiki/Q24052963
Zarah Ghahramani,https://en.wikipedia.org/wiki/Zarah_Ghahramani,Q8066584,https://www.wikidata.org/wiki/Q8066584
Reza Ghassemi,https://en.wikipedia.org/wiki/Reza_Ghassemi,Q3428934,https://www.wikidata.org/wiki/Q3428934
Naser Gholami Hojghan,https://en.wikipedia.org/wiki/Naser_Gholami_Hojghan,Q123143527,https://www.wikidata.org/wiki/Q123143527
Ezzat Goushegir,https://en.wikipedia.org/wiki/Ezzat_Goushegir,Q5423456,https://www.wikidata.org/wiki/Q5423456
Abdollah Guivian,https://en.wikipedia.org/wiki/Abdollah_Guivian,Q64341975,https://www.wikidata.org/wiki/Q64341975
Gholam-Ali Haddad-Adel,https://en.wikipedia.org/wiki/Gholam-Ali_Haddad-Adel,Q1394767,https://www.wikidata.org/wiki/Q1394767
Mehdi Haeri Yazdi,https://en.wikipedia.org/wiki/Mehdi_Haeri_Yazdi,Q1917222,https://www.wikidata.org/wiki/Q1917222
Mohammad-Reza Hafeznia,https://en.wikipedia.org/wiki/Mohammad-Reza_Hafeznia,Q6891637,https://www.wikidata.org/wiki/Q6891637
Saeed Hajjarian,https://en.wikipedia.org/wiki/Saeed_Hajjarian,Q349095,https://www.wikidata.org/wiki/Q349095
Abdol Hossein Hamzavi,https://en.wikipedia.org/wiki/Abdol_Hossein_Hamzavi,Q2821322,https://www.wikidata.org/wiki/Q2821322
Gita Hashemi,https://en.wikipedia.org/wiki/Gita_Hashemi,Q28033739,https://www.wikidata.org/wiki/Q28033739
Sulayman Hayyim,https://en.wikipedia.org/wiki/Sulayman_Hayyim,Q7557127,https://www.wikidata.org/wiki/Q7557127
Karim Hisami,https://en.wikipedia.org/wiki/Karim_Hisami,Q6370590,https://www.wikidata.org/wiki/Q6370590
Amir-Abbas Hoveyda,https://en.wikipedia.org/wiki/Amir-Abbas_Hoveyda,Q471970,https://www.wikidata.org/wiki/Q471970
Fereydoon Hoveyda,https://en.wikipedia.org/wiki/Fereydoon_Hoveyda,Q719364,https://www.wikidata.org/wiki/Q719364
Zinah al-Sadat Humayuni,https://en.wikipedia.org/wiki/Zinah_al-Sadat_Humayuni,Q8076152,https://www.wikidata.org/wiki/Q8076152
Ali ibn Makula,https://en.wikipedia.org/wiki/Ali_ibn_Makula,Q6537635,https://www.wikidata.org/wiki/Q6537635
Fazil Iskander,https://en.wikipedia.org/wiki/Fazil_Iskander,Q181573,https://www.wikidata.org/wiki/Q181573
Ahmad Jalali,https://en.wikipedia.org/wiki/Ahmad_Jalali,Q25426196,https://www.wikidata.org/wiki/Q25426196
Manuchehr Jamali,https://en.wikipedia.org/wiki/Manuchehr_Jamali,Q1891389,https://www.wikidata.org/wiki/Q1891389
Mohsen Kadivar,https://en.wikipedia.org/wiki/Mohsen_Kadivar,Q429947,https://www.wikidata.org/wiki/Q429947
Mehrangiz Kar,https://en.wikipedia.org/wiki/Mehrangiz_Kar,Q6809813,https://www.wikidata.org/wiki/Q6809813
Ahmad Karimi-Hakkak,https://en.wikipedia.org/wiki/Ahmad_Karimi-Hakkak,Q4695385,https://www.wikidata.org/wiki/Q4695385
Farah Karimi,https://en.wikipedia.org/wiki/Farah_Karimi,Q114246,https://www.wikidata.org/wiki/Q114246
Ahmad Khaleghi Damghani,https://en.wikipedia.org/wiki/Ahmad_Khaleghi_Damghani,Q28673234,https://www.wikidata.org/wiki/Q28673234
Bahíyyih Khánum,https://en.wikipedia.org/wiki/Bah%C3%ADyyih_Kh%C3%A1num,,
Muhammad Kazim Khurasani,https://en.wikipedia.org/wiki/Muhammad_Kazim_Khurasani,Q3774922,https://www.wikidata.org/wiki/Q3774922
Farbod Khoshtinat,https://en.wikipedia.org/wiki/Farbod_Khoshtinat,Q5495658,https://www.wikidata.org/wiki/Q5495658
Zahra Kia,https://en.wikipedia.org/wiki/Zahra_Kia,Q5955568,https://www.wikidata.org/wiki/Q5955568
Alexis Kouros,https://en.wikipedia.org/wiki/Alexis_Kouros,Q3886804,https://www.wikidata.org/wiki/Q3886804
Amir H. Ladan,https://en.wikipedia.org/wiki/Amir_H._Ladan,Q4746554,https://www.wikidata.org/wiki/Q4746554
Shahla Lahiji,https://en.wikipedia.org/wiki/Shahla_Lahiji,Q7461810,https://www.wikidata.org/wiki/Q7461810
Mahmoud Ansari Qomi,https://en.wikipedia.org/wiki/Mahmoud_Ansari_Qomi,Q5939671,https://www.wikidata.org/wiki/Q5939671
Nastaran Makaremi,https://en.wikipedia.org/wiki/Nastaran_Makaremi,Q134718159,https://www.wikidata.org/wiki/Q134718159
Noor-ol-Hoda Mangeneh,https://en.wikipedia.org/wiki/Noor-ol-Hoda_Mangeneh,Q7049792,https://www.wikidata.org/wiki/Q7049792
Abd al-Qadir al-Maraghi,https://en.wikipedia.org/wiki/Abd_al-Qadir_al-Maraghi,Q2986906,https://www.wikidata.org/wiki/Q2986906
Jalal Matini,https://en.wikipedia.org/wiki/Jalal_Matini,Q10860755,https://www.wikidata.org/wiki/Q10860755
Abdallah Mazandarani,https://en.wikipedia.org/wiki/Abdallah_Mazandarani,Q6406497,https://www.wikidata.org/wiki/Q6406497
Mahdi Fadaei Mehrabani,https://en.wikipedia.org/wiki/Mahdi_Fadaei_Mehrabani,Q25424800,https://www.wikidata.org/wiki/Q25424800
Touran Mirhadi,https://en.wikipedia.org/wiki/Touran_Mirhadi,Q5964018,https://www.wikidata.org/wiki/Q5964018
Mirza Hashem Eshkevari,https://en.wikipedia.org/wiki/Mirza_Hashem_Eshkevari,Q23043469,https://www.wikidata.org/wiki/Q23043469
Mirza Muhammad Aghazadeh Khorasani,https://en.wikipedia.org/wiki/Mirza_Muhammad_Aghazadeh_Khorasani,Q23043471,https://www.wikidata.org/wiki/Q23043471
Mirza Taghikhan Kashani,https://en.wikipedia.org/wiki/Mirza_Taghikhan_Kashani,Q5736308,https://www.wikidata.org/wiki/Q5736308
Siroos Mirzaei,https://en.wikipedia.org/wiki/Siroos_Mirzaei,Q26465218,https://www.wikidata.org/wiki/Q26465218
Taqi Modarresi,https://en.wikipedia.org/wiki/Taqi_Modarresi,Q107393830,https://www.wikidata.org/wiki/Q107393830
Mohammad Mofatteh,https://en.wikipedia.org/wiki/Mohammad_Mofatteh,Q6892196,https://www.wikidata.org/wiki/Q6892196
Mohammad Hadi Mofatteh,https://en.wikipedia.org/wiki/Mohammad_Hadi_Mofatteh,Q66725203,https://www.wikidata.org/wiki/Q66725203
Ata'ollah Mohajerani,https://en.wikipedia.org/wiki/Ata%27ollah_Mohajerani,,
Mohammad Reza Tabasi,https://en.wikipedia.org/wiki/Mohammad_Reza_Tabasi,Q12240497,https://www.wikidata.org/wiki/Q12240497
Erfan Mojib,https://en.wikipedia.org/wiki/Erfan_Mojib,Q135917355,https://www.wikidata.org/wiki/Q135917355
Mohammad Mokri,https://en.wikipedia.org/wiki/Mohammad_Mokri,Q442803,https://www.wikidata.org/wiki/Q442803
Molla Fathollah Kashani,https://en.wikipedia.org/wiki/Molla_Fathollah_Kashani,Q5217701,https://www.wikidata.org/wiki/Q5217701
Hussein-Ali Montazeri,https://en.wikipedia.org/wiki/Hussein-Ali_Montazeri,Q311160,https://www.wikidata.org/wiki/Q311160
Homeira Moshirzadeh,https://en.wikipedia.org/wiki/Homeira_Moshirzadeh,Q25425925,https://www.wikidata.org/wiki/Q25425925
Ali Asghar Mosleh,https://en.wikipedia.org/wiki/Ali_Asghar_Mosleh,Q5958292,https://www.wikidata.org/wiki/Q5958292
Dora Levy Mossanen,https://en.wikipedia.org/wiki/Dora_Levy_Mossanen,Q5297419,https://www.wikidata.org/wiki/Q5297419
Khashayar Mostafavi,https://en.wikipedia.org/wiki/Khashayar_Mostafavi,Q21285395,https://www.wikidata.org/wiki/Q21285395
Morteza Motahhari,https://en.wikipedia.org/wiki/Morteza_Motahhari,Q1397229,https://www.wikidata.org/wiki/Q1397229
Majede Motalebi,https://en.wikipedia.org/wiki/Majede_Motalebi,Q19667154,https://www.wikidata.org/wiki/Q19667154
Kazem Mousavi-Bojnourdi,https://en.wikipedia.org/wiki/Kazem_Mousavi-Bojnourdi,Q6381002,https://www.wikidata.org/wiki/Q6381002
Amirali Nabavian,https://en.wikipedia.org/wiki/Amirali_Nabavian,Q23816943,https://www.wikidata.org/wiki/Q23816943
Vahid Najafi Nakhjevanlou,https://en.wikipedia.org/wiki/Vahid_Najafi_Nakhjevanlou,Q130219458,https://www.wikidata.org/wiki/Q130219458
Ehsan Naraghi,https://en.wikipedia.org/wiki/Ehsan_Naraghi,Q622194,https://www.wikidata.org/wiki/Q622194
Dariush Navidgouyi,https://en.wikipedia.org/wiki/Dariush_Navidgouyi,Q131755442,https://www.wikidata.org/wiki/Q131755442
Nazi Safavi,https://en.wikipedia.org/wiki/Nazi_Safavi,Q27063134,https://www.wikidata.org/wiki/Q27063134
Hasan Ali Nejabat Shirazi,https://en.wikipedia.org/wiki/Hasan_Ali_Nejabat_Shirazi,Q5940890,https://www.wikidata.org/wiki/Q5940890
Marina Nemat,https://en.wikipedia.org/wiki/Marina_Nemat,Q469066,https://www.wikidata.org/wiki/Q469066
Shirin Nezammafi,https://en.wikipedia.org/wiki/Shirin_Nezammafi,Q5976740,https://www.wikidata.org/wiki/Q5976740
Bahman Nirumand,https://en.wikipedia.org/wiki/Bahman_Nirumand,Q77999,https://www.wikidata.org/wiki/Q77999
Kambiz Norouzi,https://en.wikipedia.org/wiki/Kambiz_Norouzi,Q6356363,https://www.wikidata.org/wiki/Q6356363
Alireza Nourizadeh,https://en.wikipedia.org/wiki/Alireza_Nourizadeh,Q4116953,https://www.wikidata.org/wiki/Q4116953
Jamal Omid,https://en.wikipedia.org/wiki/Jamal_Omid,Q16048881,https://www.wikidata.org/wiki/Q16048881
Ardeshir Pashang,https://en.wikipedia.org/wiki/Ardeshir_Pashang,Q87201517,https://www.wikidata.org/wiki/Q87201517
Shiva Rahbaran,https://en.wikipedia.org/wiki/Shiva_Rahbaran,Q104361489,https://www.wikidata.org/wiki/Q104361489
Rahmatollah Moghaddam Maraghei,https://en.wikipedia.org/wiki/Rahmatollah_Moghaddam_Maraghei,Q6411272,https://www.wikidata.org/wiki/Q6411272
Emad Rajabloo,https://en.wikipedia.org/wiki/Emad_Rajabloo,Q122305497,https://www.wikidata.org/wiki/Q122305497
Reza Ramezani Gilani,https://en.wikipedia.org/wiki/Reza_Ramezani_Gilani,Q3275870,https://www.wikidata.org/wiki/Q3275870
Mohammad Rasouli,https://en.wikipedia.org/wiki/Mohammad_Rasouli,Q38325421,https://www.wikidata.org/wiki/Q38325421
Sajjad Sadeghi,https://en.wikipedia.org/wiki/Sajjad_Sadeghi,Q134571215,https://www.wikidata.org/wiki/Q134571215
Hamid Reza Sadr,https://en.wikipedia.org/wiki/Hamid_Reza_Sadr,Q10844782,https://www.wikidata.org/wiki/Q10844782
Shadi Sadr,https://en.wikipedia.org/wiki/Shadi_Sadr,Q6485256,https://www.wikidata.org/wiki/Q6485256
Mahmoud Sadri,https://en.wikipedia.org/wiki/Mahmoud_Sadri,Q10858159,https://www.wikidata.org/wiki/Q10858159
Morad Saghafi,https://en.wikipedia.org/wiki/Morad_Saghafi,Q25424108,https://www.wikidata.org/wiki/Q25424108
Nematollah Salehi Najafabadi,https://en.wikipedia.org/wiki/Nematollah_Salehi_Najafabadi,Q10321245,https://www.wikidata.org/wiki/Q10321245
Homayoun Sanaatizadeh,https://en.wikipedia.org/wiki/Homayoun_Sanaatizadeh,Q3139581,https://www.wikidata.org/wiki/Q3139581
Jalal Sattari,https://en.wikipedia.org/wiki/Jalal_Sattari,Q6125898,https://www.wikidata.org/wiki/Q6125898
Sayyed Muhammad Tabatabei Fesharaki,https://en.wikipedia.org/wiki/Sayyed_Muhammad_Tabatabei_Fesharaki,Q12239893,https://www.wikidata.org/wiki/Q12239893
Alexios Schandermani,https://en.wikipedia.org/wiki/Alexios_Schandermani,Q4721386,https://www.wikidata.org/wiki/Q4721386
Behrouz Servatian,https://en.wikipedia.org/wiki/Behrouz_Servatian,Q66724489,https://www.wikidata.org/wiki/Q66724489
Louisa Shafia,https://en.wikipedia.org/wiki/Louisa_Shafia,Q113504713,https://www.wikidata.org/wiki/Q113504713
Sepideh Shamlou,https://en.wikipedia.org/wiki/Sepideh_Shamlou,Q7451924,https://www.wikidata.org/wiki/Q7451924
Shamsuddin Aflaki,https://en.wikipedia.org/wiki/Shamsuddin_Aflaki,Q106614612,https://www.wikidata.org/wiki/Q106614612
Hossein Shanbehzadeh,https://en.wikipedia.org/wiki/Hossein_Shanbehzadeh,Q124770865,https://www.wikidata.org/wiki/Q124770865
Parviz Shapour,https://en.wikipedia.org/wiki/Parviz_Shapour,Q2024694,https://www.wikidata.org/wiki/Q2024694
Ali Shariati,https://en.wikipedia.org/wiki/Ali_Shariati,Q317475,https://www.wikidata.org/wiki/Q317475
Abdullah Musawi Shirazi,https://en.wikipedia.org/wiki/Abdullah_Musawi_Shirazi,Q4118116,https://www.wikidata.org/wiki/Q4118116
Mohammad Ali Shomali,https://en.wikipedia.org/wiki/Mohammad_Ali_Shomali,Q98140573,https://www.wikidata.org/wiki/Q98140573
Manouchehr Sotoudeh,https://en.wikipedia.org/wiki/Manouchehr_Sotoudeh,Q5959918,https://www.wikidata.org/wiki/Q5959918
Sulaiman al-Tajir,https://en.wikipedia.org/wiki/Sulaiman_al-Tajir,Q9347981,https://www.wikidata.org/wiki/Q9347981
Muhammad Husayn Tabataba'i,https://en.wikipedia.org/wiki/Muhammad_Husayn_Tabataba%27i,,
Nazli Tabatabai-Khatambakhsh,https://en.wikipedia.org/wiki/Nazli_Tabatabai-Khatambakhsh,Q22279374,https://www.wikidata.org/wiki/Q22279374
Javad Tabatabai,https://en.wikipedia.org/wiki/Javad_Tabatabai,Q3163111,https://www.wikidata.org/wiki/Q3163111
Shahrbanou Tadjbakhsh,https://en.wikipedia.org/wiki/Shahrbanou_Tadjbakhsh,Q26707412,https://www.wikidata.org/wiki/Q26707412
Hamid Tamjidi,https://en.wikipedia.org/wiki/Hamid_Tamjidi,Q5644666,https://www.wikidata.org/wiki/Q5644666
Mehdi Yahyanejad,https://en.wikipedia.org/wiki/Mehdi_Yahyanejad,Q29834200,https://www.wikidata.org/wiki/Q29834200
Yunus ibn Habib,https://en.wikipedia.org/wiki/Yunus_ibn_Habib,Q8061399,https://www.wikidata.org/wiki/Q8061399
Kourosh Zaim,https://en.wikipedia.org/wiki/Kourosh_Zaim,Q29447335,https://www.wikidata.org/wiki/Q29447335
Banafsheh Zand-Bonazzi,https://en.wikipedia.org/wiki/Banafsheh_Zand-Bonazzi,Q4853772,https://www.wikidata.org/wiki/Q4853772
Nasser Zarafshan,https://en.wikipedia.org/wiki/Nasser_Zarafshan,Q433776,https://www.wikidata.org/wiki/Q433776
Ahmad Zeidabadi,https://en.wikipedia.org/wiki/Ahmad_Zeidabadi,Q4695506,https://www.wikidata.org/wiki/Q4695506
Sadegh Zibakalam,https://en.wikipedia.org/wiki/Sadegh_Zibakalam,Q5960943,https://www.wikidata.org/wiki/Q5960943
Abd al-Hoseyn Khatunabadi,https://en.wikipedia.org/wiki/Abd_al-Hoseyn_Khatunabadi,Q112659222,https://www.wikidata.org/wiki/Q112659222
Abu Nu'aym al-Isfahani,https://en.wikipedia.org/wiki/Abu_Nu%27aym_al-Isfahani,,
Abu Sa'id al-Rustami,https://en.wikipedia.org/wiki/Abu_Sa%27id_al-Rustami,,
Abu Tahir al-Silafi,https://en.wikipedia.org/wiki/Abu_Tahir_al-Silafi,Q12178070,https://www.wikidata.org/wiki/Q12178070
Asir-e Esfahani,https://en.wikipedia.org/wiki/Asir-e_Esfahani,Q5955837,https://www.wikidata.org/wiki/Q5955837
Azar Bigdeli,https://en.wikipedia.org/wiki/Azar_Bigdeli,Q4116548,https://www.wikidata.org/wiki/Q4116548
Mohammad-Reza Bateni,https://en.wikipedia.org/wiki/Mohammad-Reza_Bateni,Q6891631,https://www.wikidata.org/wiki/Q6891631
George Bournoutian,https://en.wikipedia.org/wiki/George_Bournoutian,Q4153,https://www.wikidata.org/wiki/Q4153
Bundari,https://en.wikipedia.org/wiki/Bundari,Q5949576,https://www.wikidata.org/wiki/Q5949576
Gholamhossein Ebrahimi Dinani,https://en.wikipedia.org/wiki/Gholamhossein_Ebrahimi_Dinani,Q2706810,https://www.wikidata.org/wiki/Q2706810
Sediqeh Dowlatabadi,https://en.wikipedia.org/wiki/Sediqeh_Dowlatabadi,Q7445322,https://www.wikidata.org/wiki/Q7445322
Hatef Esfahani,https://en.wikipedia.org/wiki/Hatef_Esfahani,Q3777140,https://www.wikidata.org/wiki/Q3777140
Jaleh Esfahani,https://en.wikipedia.org/wiki/Jaleh_Esfahani,Q4609817,https://www.wikidata.org/wiki/Q4609817
Abu al-Faraj al-Isfahani,https://en.wikipedia.org/wiki/Abu_al-Faraj_al-Isfahani,Q335599,https://www.wikidata.org/wiki/Q335599
Fazli Isfahani Khuzani,https://en.wikipedia.org/wiki/Fazli_Isfahani_Khuzani,Q23043377,https://www.wikidata.org/wiki/Q23043377
Majid Gheisari,https://en.wikipedia.org/wiki/Majid_Gheisari,Q21600117,https://www.wikidata.org/wiki/Q21600117
Abol-Hasan Golestaneh,https://en.wikipedia.org/wiki/Abol-Hasan_Golestaneh,Q107054099,https://www.wikidata.org/wiki/Q107054099
Houshang Golshiri,https://en.wikipedia.org/wiki/Houshang_Golshiri,Q705827,https://www.wikidata.org/wiki/Q705827
Hamza al-Isfahani,https://en.wikipedia.org/wiki/Hamza_al-Isfahani,Q5787478,https://www.wikidata.org/wiki/Q5787478
Hazin Lahiji,https://en.wikipedia.org/wiki/Hazin_Lahiji,Q983299,https://www.wikidata.org/wiki/Q983299
Mohammad Hoqouqi,https://en.wikipedia.org/wiki/Mohammad_Hoqouqi,Q2284887,https://www.wikidata.org/wiki/Q2284887
Imad al-Din al-Isfahani,https://en.wikipedia.org/wiki/Imad_al-Din_al-Isfahani,Q742319,https://www.wikidata.org/wiki/Q742319
Jamal al-Din Muhammad Isfahani,https://en.wikipedia.org/wiki/Jamal_al-Din_Muhammad_Isfahani,Q5940510,https://www.wikidata.org/wiki/Q5940510
Sayyid Jamal al-Din Va'iz,https://en.wikipedia.org/wiki/Sayyid_Jamal_al-Din_Va%27iz,,
Mehdi Jamalinejad,https://en.wikipedia.org/wiki/Mehdi_Jamalinejad,Q20650847,https://www.wikidata.org/wiki/Q20650847
Mohammad-Ali Jamalzadeh,https://en.wikipedia.org/wiki/Mohammad-Ali_Jamalzadeh,Q1393111,https://www.wikidata.org/wiki/Q1393111
Mohammad Ibrahim al-Karbasi,https://en.wikipedia.org/wiki/Mohammad_Ibrahim_al-Karbasi,Q16053886,https://www.wikidata.org/wiki/Q16053886
Kamal al-Din Isfahani,https://en.wikipedia.org/wiki/Kamal_al-Din_Isfahani,Q6392943,https://www.wikidata.org/wiki/Q6392943
Munírih Khánum,https://en.wikipedia.org/wiki/Mun%C3%ADrih_Kh%C3%A1num,,
Mansour Koushan,https://en.wikipedia.org/wiki/Mansour_Koushan,Q5963554,https://www.wikidata.org/wiki/Q5963554
Mafarrukhi,https://en.wikipedia.org/wiki/Mafarrukhi,Q5685084,https://www.wikidata.org/wiki/Q5685084
Abu Ali al-Marzuqi,https://en.wikipedia.org/wiki/Abu_Ali_al-Marzuqi,Q6419029,https://www.wikidata.org/wiki/Q6419029
Ja'far Modarres-Sadeghi,https://en.wikipedia.org/wiki/Ja%27far_Modarres-Sadeghi,,
Abolhassan Najafi,https://en.wikipedia.org/wiki/Abolhassan_Najafi,Q2821696,https://www.wikidata.org/wiki/Q2821696
Musa Najafi,https://en.wikipedia.org/wiki/Musa_Najafi,Q5958185,https://www.wikidata.org/wiki/Q5958185
Gowhar Qajar,https://en.wikipedia.org/wiki/Gowhar_Qajar,Q130402368,https://www.wikidata.org/wiki/Q130402368
Ahmad ibn Rustah,https://en.wikipedia.org/wiki/Ahmad_ibn_Rustah,Q269296,https://www.wikidata.org/wiki/Q269296
Sahib ibn Abbad,https://en.wikipedia.org/wiki/Sahib_ibn_Abbad,Q7531254,https://www.wikidata.org/wiki/Q7531254
Shahamir Shahamirian,https://en.wikipedia.org/wiki/Shahamir_Shahamirian,Q4519011,https://www.wikidata.org/wiki/Q4519011
Hossein Shahshahani,https://en.wikipedia.org/wiki/Hossein_Shahshahani,Q17992071,https://www.wikidata.org/wiki/Q17992071
Shahla Sherkat,https://en.wikipedia.org/wiki/Shahla_Sherkat,Q3481223,https://www.wikidata.org/wiki/Q3481223
Shifa'i Isfahani,https://en.wikipedia.org/wiki/Shifa%27i_Isfahani,,
Ahmad Tafazzoli,https://en.wikipedia.org/wiki/Ahmad_Tafazzoli,Q4695483,https://www.wikidata.org/wiki/Q4695483
Iase Tushi,https://en.wikipedia.org/wiki/Iase_Tushi,Q55418391,https://www.wikidata.org/wiki/Q55418391
Ahmad Reza Yalameha,https://en.wikipedia.org/wiki/Ahmad_Reza_Yalameha,Q42898634,https://www.wikidata.org/wiki/Q42898634
Abu Ishaq of Kazerun,https://en.wikipedia.org/wiki/Abu_Ishaq_of_Kazerun,Q7495751,https://www.wikidata.org/wiki/Q7495751
