Name,Wikipedia_Link
Hadi Ahmadi,https://en.wikipedia.org/wiki/Hadi_Ahmadi
Einollah Safouri,https://en.wikipedia.org/wiki/Einollah_Safouri
Mahlagha Jaberi,https://en.wikipedia.org/wiki/Mahlagha_Jaberi
Shahram Lasemi,https://en.wikipedia.org/wiki/Shahram_Lasemi
Reza Servati,https://en.wikipedia.org/wiki/Reza_Servati
Habib Tajmiri,https://en.wikipedia.org/wiki/Habib_Tajmiri
Jonathan Ahdout,https://en.wikipedia.org/wiki/Jonathan_Ahdout
Tehran Von Ghasri,https://en.wikipedia.org/wiki/Tehran_Von_Ghasri
Arian Moayed,https://en.wikipedia.org/wiki/Arian_Moayed
Zinat Pirzadeh,https://en.wikipedia.org/wiki/Zinat_Pirzadeh
Nima Taleghani,https://en.wikipedia.org/wiki/Nima_Taleghani
List of Iranian actresses,https://en.wikipedia.org/wiki/List_of_Iranian_actresses
Shirin Abedinirad,https://en.wikipedia.org/wiki/Shirin_Abedinirad
Roya Afshar,https://en.wikipedia.org/wiki/Roya_Afshar
Saghar Azizi,https://en.wikipedia.org/wiki/Saghar_Azizi
Farnaz Rahnama,https://en.wikipedia.org/wiki/Farnaz_Rahnama
Marjaneh Golchin,https://en.wikipedia.org/wiki/Marjaneh_Golchin
Sahar Goldoost,https://en.wikipedia.org/wiki/Sahar_Goldoost
Rana Gorgani,https://en.wikipedia.org/wiki/Rana_Gorgani
Anahita Khalatbari,https://en.wikipedia.org/wiki/Anahita_Khalatbari
Negin Kianfar,https://en.wikipedia.org/wiki/Negin_Kianfar
Setareh Maleki,https://en.wikipedia.org/wiki/Setareh_Maleki
Fatemeh Masoudifar,https://en.wikipedia.org/wiki/Fatemeh_Masoudifar
Ayden Mayeri,https://en.wikipedia.org/wiki/Ayden_Mayeri
Sepideh Moafi,https://en.wikipedia.org/wiki/Sepideh_Moafi
Elham Nami,https://en.wikipedia.org/wiki/Elham_Nami
Tarlan Parvaneh,https://en.wikipedia.org/wiki/Tarlan_Parvaneh
Mahsa Rostami,https://en.wikipedia.org/wiki/Mahsa_Rostami
Shahrzad Seifi,https://en.wikipedia.org/wiki/Shahrzad_Seifi
Minoo Sharifi,https://en.wikipedia.org/wiki/Minoo_Sharifi
Nazli Tabatabai-Khatambakhsh,https://en.wikipedia.org/wiki/Nazli_Tabatabai-Khatambakhsh
Fakhrozzaman Jabbar Vaziri,https://en.wikipedia.org/wiki/Fakhrozzaman_Jabbar_Vaziri
Mania Akbari,https://en.wikipedia.org/wiki/Mania_Akbari
Saman Arastoo,https://en.wikipedia.org/wiki/Saman_Arastoo
Amina Maher,https://en.wikipedia.org/wiki/Amina_Maher
Pooya Mohseni,https://en.wikipedia.org/wiki/Pooya_Mohseni
List of Iranian male actors,https://en.wikipedia.org/wiki/List_of_Iranian_male_actors
Mostafa Abdollahi,https://en.wikipedia.org/wiki/Mostafa_Abdollahi
Abed Abest,https://en.wikipedia.org/wiki/Abed_Abest
Morteza Aghili,https://en.wikipedia.org/wiki/Morteza_Aghili
Amir Soltan Ahmadi,https://en.wikipedia.org/wiki/Amir_Soltan_Ahmadi
Mehran Ahmadi,https://en.wikipedia.org/wiki/Mehran_Ahmadi
Sepand Amirsoleimani,https://en.wikipedia.org/wiki/Sepand_Amirsoleimani
Amir Hossein Arman,https://en.wikipedia.org/wiki/Amir_Hossein_Arman
Aziz Asli,https://en.wikipedia.org/wiki/Aziz_Asli
Hamid Reza Azarang,https://en.wikipedia.org/wiki/Hamid_Reza_Azarang
Majid Beheshti,https://en.wikipedia.org/wiki/Majid_Beheshti
Jafar Dehghan,https://en.wikipedia.org/wiki/Jafar_Dehghan
Hamid Dehghani,https://en.wikipedia.org/wiki/Hamid_Dehghani
Mohammad-Reza Fartousi,https://en.wikipedia.org/wiki/Mohammad-Reza_Fartousi
Reza Fazeli,https://en.wikipedia.org/wiki/Reza_Fazeli
Faramarz Gharibian,https://en.wikipedia.org/wiki/Faramarz_Gharibian
Babak Hamidian,https://en.wikipedia.org/wiki/Babak_Hamidian
Hushang Harirchiyan,https://en.wikipedia.org/wiki/Hushang_Harirchiyan
Bahman Hashemi,https://en.wikipedia.org/wiki/Bahman_Hashemi
Javad Hashemi,https://en.wikipedia.org/wiki/Javad_Hashemi
Mehdi Hashemi (actor),https://en.wikipedia.org/wiki/Mehdi_Hashemi_%28actor%29
Amin Hayai,https://en.wikipedia.org/wiki/Amin_Hayai
Mohammad-Reza Hedayati,https://en.wikipedia.org/wiki/Mohammad-Reza_Hedayati
Amir Jadidi,https://en.wikipedia.org/wiki/Amir_Jadidi
Alireza Jafari,https://en.wikipedia.org/wiki/Alireza_Jafari
Amir Jafari,https://en.wikipedia.org/wiki/Amir_Jafari
Hassan Joveireh,https://en.wikipedia.org/wiki/Hassan_Joveireh
Amir Mahdi Jule,https://en.wikipedia.org/wiki/Amir_Mahdi_Jule
Ardalan Shoja Kaveh,https://en.wikipedia.org/wiki/Ardalan_Shoja_Kaveh
Aref Lorestani,https://en.wikipedia.org/wiki/Aref_Lorestani
Mir-Taher Mazloomi,https://en.wikipedia.org/wiki/Mir-Taher_Mazloomi
Mirsaeed Molavian,https://en.wikipedia.org/wiki/Mirsaeed_Molavian
Mohsen Nabavi,https://en.wikipedia.org/wiki/Mohsen_Nabavi
Amirali Nabavian,https://en.wikipedia.org/wiki/Amirali_Nabavian
Arsi Nami,https://en.wikipedia.org/wiki/Arsi_Nami
Madjid Niroumand,https://en.wikipedia.org/wiki/Madjid_Niroumand
Fathali Oveisi,https://en.wikipedia.org/wiki/Fathali_Oveisi
Hossein Panahi,https://en.wikipedia.org/wiki/Hossein_Panahi
Vahik Pirhamzei,https://en.wikipedia.org/wiki/Vahik_Pirhamzei
Parviz Poorhosseini,https://en.wikipedia.org/wiki/Parviz_Poorhosseini
Saeed Poursamimi,https://en.wikipedia.org/wiki/Saeed_Poursamimi
Pouria Poursorkh,https://en.wikipedia.org/wiki/Pouria_Poursorkh
Ali Pourtash,https://en.wikipedia.org/wiki/Ali_Pourtash
Reza Rashidpour,https://en.wikipedia.org/wiki/Reza_Rashidpour
Ali Sadeghi,https://en.wikipedia.org/wiki/Ali_Sadeghi
Ali Sadeghian,https://en.wikipedia.org/wiki/Ali_Sadeghian
Majid Salehi,https://en.wikipedia.org/wiki/Majid_Salehi
Osamah Sami,https://en.wikipedia.org/wiki/Osamah_Sami
Parviz Sayyad,https://en.wikipedia.org/wiki/Parviz_Sayyad
Reza Shafiei-Jam,https://en.wikipedia.org/wiki/Reza_Shafiei-Jam
Shahram Haghighat Doost,https://en.wikipedia.org/wiki/Shahram_Haghighat_Doost
Hootan Shakiba,https://en.wikipedia.org/wiki/Hootan_Shakiba
Khosrow Shakibai,https://en.wikipedia.org/wiki/Khosrow_Shakibai
Mohammad-Reza Sharifinia,https://en.wikipedia.org/wiki/Mohammad-Reza_Sharifinia
Amir Shervan,https://en.wikipedia.org/wiki/Amir_Shervan
Aramazd Stepanian,https://en.wikipedia.org/wiki/Aramazd_Stepanian
Yas (rapper),https://en.wikipedia.org/wiki/Yas_%28rapper%29
Ataollah Zahed,https://en.wikipedia.org/wiki/Ataollah_Zahed
Reza Davood Nejad,https://en.wikipedia.org/wiki/Reza_Davood_Nejad
Mani Nouri,https://en.wikipedia.org/wiki/Mani_Nouri
Rouhollah Zamani,https://en.wikipedia.org/wiki/Rouhollah_Zamani
Template:Iran-actor-stub,https://en.wikipedia.org/wiki/Template%3AIran-actor-stub
Template:Iran-film-actor-stub,https://en.wikipedia.org/wiki/Template%3AIran-film-actor-stub
