tweet_id,created_at,text,likes,retweets,replies
2006487204374393137,Wed Dec 31 22:06:42 +0000 2025,أدت الظروف المعيشية القاسية والمأزق الراهن إلى تشكّل احتجاجات شعبية، كما أن التجاهل المستمر للنصائح المخلصة الداعية إلى إحداث تغييرات ضرورية وضع البلاد أمام أزمات سياسية واقتصادية حادة.,4,0,0
2004680227407212587,Fri Dec 26 22:26:26 +0000 2025,"فضيلة الشيخ عبد الحمید في خطبة الجمعة في زاهدان:
يجب مكافحة ارتفاع التضخم بدلاً من زيادة نسبة الميزانية

https://t.co/yYXAPmp9ox",2,0,0
2002812636468285441,Sun Dec 21 18:45:17 +0000 2025,"فضيلةُ الشيخ يعبّر عن قلقه إزاء تزايد الضغوط الأمنية على مجمّع الجامع المكّي

https://t.co/wlXTt6Lcke",2,0,0
2002111639588647145,Fri Dec 19 20:19:46 +0000 2025,"فضيلة الشيخ عبد الحميد في خطبة الجمعة:
في النظام الحاكم في البلاد، ليست الدولة صاحبة القرار السياسي

https://t.co/2KKr5Yo9JM",2,0,1
1999958133540807018,Sat Dec 13 21:42:31 +0000 2025,"فضيلة الشيخ عبد الحميد في خطبة الجمعة:
الوضع الاقتصادي للشعب حرج للغاية، والمسؤولون لا يمكنهم التهرب من المسؤولية

https://t.co/b0OIQUGrZo",1,0,0
1998769448208011449,Wed Dec 10 14:59:06 +0000 2025,"تقرير عن رحلة فضيلة الشيخ عبد الحميد إلى جنوب سيستان وبلوشستان

https://t.co/xM3cwt1cIH",0,0,0
1997689880395288860,Sun Dec 07 15:29:17 +0000 2025,"فضيلة الشيخ عبدالحمید في خطبة الجمعة:
لا يبدو أي منفذ للخروج من المآزق الاقتصادية والسياسية

https://t.co/FnIUI98JmU",0,0,0
1994856613396844776,Sat Nov 29 19:50:53 +0000 2025,"فضيلة الشيخ عبد الحميد في خطبة الجمعة:
لا ينبغي إنفاق ثروات الشعب الإيراني في أماكن أخرى

https://t.co/7ipNTfFowj",1,0,1
1992214254594691502,Sat Nov 22 12:51:06 +0000 2025,"فضيلة الشيخ عبدالحمید في خطبة الجمعة:
الأحكام الإسلامية لا ينبغي أن تُضحَّى بها من أجل السياسة والحفاظ على السلطة

https://t.co/hD5wN21xaB",3,0,0
1992213069645107671,Sat Nov 22 12:46:23 +0000 2025,"رسالة تعزية من فضيلة الشيخ عبد الحميد في وفاة الدكتور محمد فاضلي سقزي

https://t.co/0RTTRP8psA",1,0,0
