tweet_id,username,created_at,text,replies,retweets,likes,url,year,month,date
1529738436902588417,_mehrabooon,2022-05-26T11:17:19.000Z,"ایرانمون دیگه شبیه گربه نیست
بیشتر شبیه گورستان آدما و آرزوهاشونه
#آبادان 
#آبادان_مظلوم",0,0,0,https://x.com/_Mehraboonn/status/1529738436902588417,2022,5,2022-05-26
1527564577394802691,_mehrabooon,2022-05-20T11:19:10.000Z,تجربه اولمه که دارم دلمه درست میکنم,0,0,0,https://x.com/_Mehraboonn/status/1527564577394802691,2022,5,2022-05-20
1526100049029214208,_mehrabooon,2022-05-16T10:19:39.000Z,یک عدد خاله خوشحالو میبینین,0,0,0,https://x.com/_Mehraboonn/status/1526100049029214208,2022,5,2022-05-16
1516829318558720013,_mehrabooon,2022-04-20T20:21:05.000Z,"دلت که تنگ شد فقط صدایم کن 
حوالی احوال تو همیشه منتظرم 

#نیما",0,0,0,https://x.com/W_L_F01/status/1516829318558720013,2022,4,2022-04-20
1508790044257144842,_mehrabooon,2022-03-29T15:55:53.000Z,اومدم حالو هوای تایم لاینتونو گل گلی کنم,0,0,0,https://x.com/_Mehraboonn/status/1508790044257144842,2022,3,2022-03-29
1516865432749330437,_mehrabooon,2022-04-20T22:44:35.000Z,"تو وسایل قدیمی پیداش کردم
تاریخ انتشارش یک سال بعد از تولد منه
حتی اون موقع هم مسئولین مشکل بینایی داشتن",0,0,0,https://x.com/_Mehraboonn/status/1516865432749330437,2022,4,2022-04-20
1510638856462340098,_mehrabooon,2022-04-03T18:22:24.000Z,خب الان میرسیم به بحث شیرین حلیم با شکر یا نمک؟؟؟,0,0,0,https://x.com/_Mehraboonn/status/1510638856462340098,2022,4,2022-04-03
1502662114669998084,_mehrabooon,2022-03-12T17:05:40.000Z,"میشه پیج کاریمو فالو کنین
instagram.com/tv/Ca7sBIxjJbH
….",0,0,0,https://x.com/_Mehraboonn/status/1502662114669998084,2022,3,2022-03-12
1499790503063130112,_mehrabooon,2022-03-04T18:54:55.000Z,امیدوارم هیچوقت مسیرتون به بیمارستان دولتی نیافته ,0,0,0,https://x.com/_Mehraboonn/status/1499790503063130112,2022,3,2022-03-04
1493279781596516353,_mehrabooon,2022-02-14T19:43:38.000Z,"درسته رمانتیک نیست واسم گل  نمیخره ولی تا دید چندتااز کشوهام شکسته اومد کارگاه برام یه جدیدشو درست کنه
به عنوان کادو ولنتاین ازش قبول کردم",0,0,0,https://x.com/_Mehraboonn/status/1493279781596516353,2022,2,2022-02-14
1492481401173782529,_mehrabooon,2022-02-12T14:51:09.000Z,یه منشن بذارین ببینم چندنفریم,0,0,0,https://x.com/_mehrabooon/status/1492481401173782529,2022,2,2022-02-12
1492473159051845632,_mehrabooon,2022-02-12T14:18:24.000Z,"چی از این بهتره که بعد از کار خسته بیای خونه
هم ناهارت آماده باشه هم قلیونت",0,0,0,https://x.com/_Mehraboonn/status/1492473159051845632,2022,2,2022-02-12
1488590369587609603,_mehrabooon,2022-02-01T21:09:35.000Z,جا داره که تو منوی رستوران به جای پاستا بنویسن حضرت عشق,0,0,0,https://x.com/_Mehraboonn/status/1488590369587609603,2022,2,2022-02-01
1484617269061820416,_mehrabooon,2022-01-21T22:01:54.000Z,"از من به شما آقایون سینگل نصیحت با دخترای تپلی دوست بشین هم دستپخت  خوبی دارن
هم اینکه با خوراکیای خوشمزه میتونین خوشحالشون کنین",0,0,0,https://x.com/_Mehraboonn/status/1484617269061820416,2022,1,2022-01-21
1485578988877721601,_mehrabooon,2022-01-24T13:43:26.000Z,ای که دستت میرسد فالو کن بک میدم ریت هم بزنی که عالیه,0,0,0,https://x.com/_Mehraboonn/status/1485578988877721601,2022,1,2022-01-24
1482232847029219331,_mehrabooon,2022-01-15T08:07:03.000Z,"چرا شنبه ها باید صبح زود بیدار بشم
اصلا چرا باید برم سرکار
اصلا این چه زندگیه",0,0,0,https://x.com/_Mehraboonn/status/1482232847029219331,2022,1,2022-01-15
1482405572733550592,_mehrabooon,2022-01-15T19:33:24.000Z,"وقتی میاد محل کارت و با یه ذرت مکزیکی و چندتا شکلات سوپرایزت میکنه
یه جون کمه 10 تا جون به جونام اضافه شد",0,0,0,https://x.com/_Mehraboonn/status/1482405572733550592,2022,1,2022-01-15
1479092052344328196,_mehrabooon,2022-01-06T16:06:40.000Z,"احتمالا یه مدت طولانی نخوام بیام
امیدوارم تو این مدت اتفاقای خوبی براتون بیفته 
یاد من افتادین برام دعا کنین",0,0,0,https://x.com/chikichikiiland/status/1479092052344328196,2022,1,2022-01-06
1479327118718816258,_mehrabooon,2022-01-07T07:40:44.000Z,"هروقت عجله داری این خط چشم کوفتی جفت نمیشه
(وی با خط چشم تا به تا رفت بیرون)",0,0,0,https://x.com/_Mehraboonn/status/1479327118718816258,2022,1,2022-01-07
1478395316080627718,_mehrabooon,2022-01-04T17:58:05.000Z,"تا حالا تو عمرم واقعا سورپرایز نشده بودم
همیشه یه جوری میفهمیدم امروز واقعا پرام ریخت",0,0,0,https://x.com/_Mehraboonn/status/1478395316080627718,2022,1,2022-01-04
1475894430376857609,_mehrabooon,2021-12-28T20:20:27.000Z,بهش گفتم یه بسته چیپس بگیر بیا خونه,0,0,0,https://x.com/_Mehraboonn/status/1475894430376857609,2021,12,2021-12-28
1476632976590999554,_mehrabooon,2021-12-30T21:15:10.000Z,"پنجشنبه و تایم لاین خلوت
تازه همتونم از سینگلی مینالین",0,0,0,https://x.com/_Mehraboonn/status/1476632976590999554,2021,12,2021-12-30
1474138695909482496,_mehrabooon,2021-12-24T00:03:47.000Z,به هدرم توجه کنین احساس غریبی نکنه یه وقت,0,0,0,https://x.com/_Mehraboonn/status/1474138695909482496,2021,12,2021-12-24
1471685897074712578,_mehrabooon,2021-12-17T05:37:15.000Z,بعداز کارتو معدن سخترین کار ریمل زدن تو ماشینِ درحالِ حرکته,0,0,0,https://x.com/_Mehraboonn/status/1471685897074712578,2021,12,2021-12-17
1473032912077570059,_mehrabooon,2021-12-20T22:49:48.000Z,لذتی که تو پوشیدن هودی همسر هست تو هودی خودم نیست,0,0,0,https://x.com/_Mehraboonn/status/1473032912077570059,2021,12,2021-12-20
1470684240295641089,_mehrabooon,2021-12-14T11:17:01.000Z,"خواهرشوهرم 5 میلیون داده دکتر زیبایی که براش تزریق لُپ انجام بده
قدر لپتونو بدونین الان شما 5 میلیون جلویی",0,0,0,https://x.com/_Mehraboonn/status/1470684240295641089,2021,12,2021-12-14
1466383029065056261,_mehrabooon,2021-12-02T14:25:32.000Z,داری رد میشی یه منشنم واسه من بذار,0,0,0,https://x.com/_Mehraboonn/status/1466383029065056261,2021,12,2021-12-02
1468251428695199749,_mehrabooon,2021-12-07T18:09:54.000Z,"شماهم وقتی لوازم آرایشی میخرین ذوق میکنین یا فقط من این مدلی ام
منتظرم برسم خونه استفادشون کنم",0,0,0,https://x.com/_Mehraboonn/status/1468251428695199749,2021,12,2021-12-07
1469535155471716353,_mehrabooon,2021-12-11T07:10:58.000Z,"از من به شما نصیحت
اول صبح در مورد مسائل مالی با همسرتون بحث نکنین آخرش دعوا میشه",0,0,0,https://x.com/_Mehraboonn/status/1469535155471716353,2021,12,2021-12-11
1467917990989553678,_mehrabooon,2021-12-06T20:04:56.000Z,"امروز از اون روزای نادر زندگیم بود با دوتا آقا دعوا کردم
یکیشون سنش بالا بود و من عصبانی شدم بهش حرف بد زدم
به شدت عذاب وجدان دارم",0,0,0,https://x.com/_Mehraboonn/status/1467917990989553678,2021,12,2021-12-06
1466991563431628801,_mehrabooon,2021-12-04T06:43:38.000Z,بیاین بگین که فقط من نیستم که این بلارو سر همه کرم هام میارم,0,0,0,https://x.com/_Mehraboonn/status/1466991563431628801,2021,12,2021-12-04
1465662383393689605,_mehrabooon,2021-11-30T14:41:57.000Z,"یعنی اگه همه آقایون مثل همسرم انقد فنی بودن تمام مشاغلی که یه خدماتی رو ارائه میدادن ورشکست میشدن
از دیشب دل و جیگر ماشین لباس شویی رو ریخته بیرون منم دل تو دلم نیست نکنه خرابترش کنه",0,0,0,https://x.com/_Mehraboonn/status/1465662383393689605,2021,11,2021-11-30
1462336588470538243,_mehrabooon,2021-11-21T10:26:26.000Z,"به علت تغییر رنگ مو آواتار عوض کردم
باشد که گمم نکنید",0,0,0,https://x.com/_Mehraboonn/status/1462336588470538243,2021,11,2021-11-21
1464605547362144260,_mehrabooon,2021-11-27T16:42:28.000Z,"غمگینم
همکارم عوض شده قبلی قدش بلند بود به هرچی دستم نمیرسید صداش میزدم
این جدیده قدش کوتاهه",0,0,0,https://x.com/_Mehraboonn/status/1464605547362144260,2021,11,2021-11-27
1463910317646393353,_mehrabooon,2021-11-25T18:39:52.000Z,"خب منکه تو خونم و دارم چندتا فیلم دانلود میکنم بشینم ببینم
هرکی هم رفته مهمونی فسق و فجور
دورهمی دوستانه کوفتش بشه",0,0,0,https://x.com/_Mehraboonn/status/1463910317646393353,2021,11,2021-11-25
1394491231275831296,_mehrabooon,2021-05-18T06:13:12.000Z,"و خداوند فالو کنندگان را دوست دارد
ای کسانی که ایمان آوردید فالو کنید تا بک بگیرید",0,0,0,https://x.com/_mehrabooon/status/1394491231275831296,2021,5,2021-05-18
1399623495454179328,_mehrabooon,2021-06-01T10:06:59.000Z,"جدیدا وقتی از خرید برمیگردم خونه و همسرجان میپرسه همه اینا چند شد؟!
میگم قیمت دایرکت 
چه خبره بابا دو وجب پارچه رو انقد گرون حساب میکنن

#گرونی",0,0,0,https://x.com/_mehrabooon/status/1399623495454179328,2021,6,2021-06-01
1462160623329026051,_mehrabooon,2021-11-20T22:47:12.000Z,"همه جارو بنفش کردم
کاسه مخصوص رنگ نداشتم مجبورشدم یه کاسه شیشه ای بردارم که نتیجش اینه که میبینید
یه وقت فکر نکنین من رنگارو از رو زمین برداشتم زدم به موهام",0,0,0,https://x.com/_Mehraboonn/status/1462160623329026051,2021,11,2021-11-20
