tweet_id,created_at,text,likes,retweets,replies
2006433871923908882,Wed Dec 31 18:34:47 +0000 2025,"RT @Soskhol_khane: کجایی #بهرام_مشیری که ببینی دوباره مردم به خیابون اومدن و فرمانده‌ی از عقب دنبال‌شون راه افتاده ! 
یادت جاودان مرد بزرگ؛…",0,141,0
2006393527874253088,Wed Dec 31 15:54:28 +0000 2025,"RT @shamiiimrad: کس‌خل‌ها مشروطه در تمام دنیا برای محدود کردن اختیارات پادشاه پدید اومده!
نه این‌که با دست خودت یکی رو شاه کنی و تمام قدرت…",0,102,0
2000171481394000318,Sun Dec 14 11:50:17 +0000 2025,"RT @kaveh9911: تابلو معرقی که #خسرو_علیکردی در زندان برای #نسرین_ستوده ساخته بود 
#خسرو_علیکردی در نشست جبهه ملی خراسان بوده و سخنگوی شاخه…",0,9,0
2000127280816001346,Sun Dec 14 08:54:38 +0000 2025,جالبه صفحه #حافظه_تاریخی هیچ حمله‌ای به سابقه اشخاصی مثل هیچکس و شاهین و اشکان خطیبی نمیکنه. اینکه این صفحه به سطلی_سپاهی جماعت کاری نداره در عین حال که به آرشیو بزرگی دسترسی داره یعنی دارن یه عمل مهندسی برای دستکاری حافظه جمعی میکنن.,0,0,0
1990652363611455524,Tue Nov 18 05:24:42 +0000 2025,RT @ShahinModarres: گاهی آدم یک جمله می‌خواند و می‌فهمد مسئله فقط «اختلاف نظر» نیست، خیلی ساده، با یک انسانِ بدون هرگونه درک اخلاقی طرف است…,0,21,0
1980579953730285583,Tue Oct 21 10:20:33 +0000 2025,RT @nikahang: جالب است، اهل سطول و نوچه‌های مربوطه از حرف‌های مطرح شده در کنفرانس اسلو به شدت ناراحت هستند و خیلی هم تلاش کردند مانع شرکت ا…,0,84,0
1976539599074886070,Fri Oct 10 06:45:37 +0000 2025,RT @KambizGhafouri: تا امروز به اشتباه فکر می‌کردم که باید از رضا پهلوی انتظار داشته باشیم تا از اوباش تبری بجوید؛ ریشه‌ی او در حمایتِ اوبا…,0,402,0
1955345371573465184,Tue Aug 12 19:07:19 +0000 2025,RT @Kaz_Mose: @HichkasOfficial @sepideqoliyan من خودم اونجا نیستم و سر همین می‌دونم که از ۲۰۲۲ که نبودم شرایط تغییر کرده و می‌شنوم صداشونو…,0,1,0
1952427719096234140,Mon Aug 04 17:53:37 +0000 2025,RT @ebi_karimi: ⁨این ویدئو نتیجهٔ تحلیل و بررسی پنج‌سالهٔ فعالیت‌های رسمی رهبران ائتلاف جورج‌تاون اپوزیسیون ایران است. داده‌ها از هزاران من…,0,55,0
1755226703780004049,Wed Feb 07 13:47:11 +0000 2024,RT @kaboos021: نمیشد بخرنم میفروختن.,0,56,0
