tweet_id,username,created_at,text,replies,retweets,likes,url,Text_original,Text_en
2008925298549567909,20rapcom,2026-01-07 15:34:49.858000+00:00,۱۸ - ۱۹ دی، ساعت ۲۰ ,0,0,0,https://x.com/20RAPcom/status/2008925298549567909,۱۸ - ۱۹ دی، ساعت ۲۰ ,"January 18-19, at 20:00"
2008618039173144893,20rapcom,2026-01-06 19:13:53.514000+00:00,عجب مردمی داریم ,0,0,0,https://x.com/20RAPcom/status/2008618039173144893,عجب مردمی داریم ,We have amazing people
2007473378014183797,20rapcom,2026-01-03 15:25:25.027000+00:00,اختلافات سیاسی برای آنان که در خیابان کشته و سرکوب و بازداشت میشوند مفهومی ندارد، نگرانی از سیستم سیاسی آینده را به زمان خودش موکول کنیم و همراه و حامی مردم در خیابان باشیم. #اعتراضات_سراسری,0,0,0,https://x.com/20RAPcom/status/2007473378014183797,اختلافات سیاسی برای آنان که در خیابان کشته و سرکوب و بازداشت میشوند مفهومی ندارد، نگرانی از سیستم سیاسی آینده را به زمان خودش موکول کنیم و همراه و حامی مردم در خیابان باشیم. #اعتراضات_سراسری,"Political differences have no meaning for those who are killed, oppressed and arrested in the street, we should postpone the worry about the future political system to its own time and be with and support the people in the street. #Protests_wide"
2007433108744761403,20rapcom,2026-01-03 12:45:24.085000+00:00,"محمدرضاشایع: «اون كه از بيرون ايران
معترضه خايع لازم نداره رفقا. اون كه داخله و اسم و رسمى داره و خانواده داره، اوضاش خيلى متفاوته»",0,0,0,https://x.com/20RAPcom/status/2007433108744761403,"محمدرضاشایع: «اون كه از بيرون ايران
معترضه خايع لازم نداره رفقا. اون كه داخله و اسم و رسمى داره و خانواده داره، اوضاش خيلى متفاوته»","Mohammad Rezasha'i: ""The one from outside Iran
There is no need to protest, comrades. The one that has an interior, a name and a formality, and has a family, its mood is very different."
2018764147597717537/analytics,20rapcom,,"فضائح إبستين تهز عمالقة التكنولوجيا.. كيف تورط ماسك وبيل غيتس؟

تابعوا حساب التلفزيون العربي",0,0,0,https://x.com/AlarabyTV/status/2018764147597717537/analytics,"فضائح إبستين تهز عمالقة التكنولوجيا.. كيف تورط ماسك وبيل غيتس؟

تابعوا حساب التلفزيون العربي","Epstein scandals shake technology giants.. How were Musk and Bill Gates involved?

Follow the Arab TV account"
2007406485643637211,20rapcom,2026-01-03 10:59:36.643000+00:00,صفحه «آشنا» پس از انتشار این اجرای زنده مسدود شد. او در کانال تلگرام خود اعلام کرد که بازداشت نشده و مسدودسازی صرفاً به دلیل استفاده از برخی جملات تحریک‌کننده صورت گرفته است.,0,0,0,https://x.com/20RAPcom/status/2007406485643637211,صفحه «آشنا» پس از انتشار این اجرای زنده مسدود شد. او در کانال تلگرام خود اعلام کرد که بازداشت نشده و مسدودسازی صرفاً به دلیل استفاده از برخی جملات تحریک‌کننده صورت گرفته است.,"The ""Ashna"" page was blocked after the publication of this live performance. He announced on his Telegram channel that he was not arrested and the blocking was done only because of the use of some provocative sentences."
2005251251945226467,20rapcom,2025-12-28 12:15:28.887000+00:00,من هم هیچ‌کس رو دوست هم بهرام رو، هر چقدر اختلاف نظر باشه جز یک خانواده و عوض یک جامعه‌ایم، واحدی که در این مرحله باید پاس میکردیم اندکی رواداری و به رسمیت شناختن دیگری و تفاوت‌ها بود، که متاسفانه....,0,0,0,https://x.com/20RAPcom/status/2005251251945226467,من هم هیچ‌کس رو دوست هم بهرام رو، هر چقدر اختلاف نظر باشه جز یک خانواده و عوض یک جامعه‌ایم، واحدی که در این مرحله باید پاس میکردیم اندکی رواداری و به رسمیت شناختن دیگری و تفاوت‌ها بود، که متاسفانه....,"I don't like anyone either, no matter how many differences there are, we are one family and instead of one society, the unit we had to pass at this stage was a little tolerance and recognition of others and differences, which unfortunately...."
2004917176336335317,20rapcom,2025-12-27 14:07:59.055000+00:00,سهراب‌ام‌جی: با مجوز برای رپ مخالفم,0,0,0,https://x.com/20RAPcom/status/2004917176336335317,سهراب‌ام‌جی: با مجوز برای رپ مخالفم,Sohrab MG: I disagree with the license for rap
2004852166893416745,20rapcom,2025-12-27 09:49:39.596000+00:00,آثار کدام هنرمند بیشتر مورد پسند شماست؟,0,0,0,https://x.com/20RAPcom/status/2004852166893416745,آثار کدام هنرمند بیشتر مورد پسند شماست؟,Which artist's works do you like the most?
2004571836831469992,20rapcom,2025-12-26 15:15:43.701000+00:00,"سئوال:
آیا شخصیت غیر سلطنت‌طلبی وجود داره که این فرقه بهش حمله نکرده باشه؟",0,0,0,https://x.com/20RAPcom/status/2004571836831469992,"سئوال:
آیا شخصیت غیر سلطنت‌طلبی وجود داره که این فرقه بهش حمله نکرده باشه؟","Question:
Is there any non-monarchist character that this cult has not attacked?"
2004500248073507324,20rapcom,2025-12-26 10:31:15.611000+00:00,#بیتا_شفیعی قلب ما همراه توست ,0,0,0,https://x.com/20RAPcom/status/2004500248073507324,#بیتا_شفیعی قلب ما همراه توست ,"#Bita_Shafiei, our heart is with you"
2004132492337729835,20rapcom,2025-12-25 10:09:55.811000+00:00,چه سوختی علی قاف داد ,0,0,0,https://x.com/20RAPcom/status/2004132492337729835,چه سوختی علی قاف داد ,What kind of fuel did Ali Qaf give?
2003842870995001482,20rapcom,2025-12-24 14:59:04.702000+00:00,جی‌دال در کنار شهبانو فرح پهلوی,0,0,0,https://x.com/20RAPcom/status/2003842870995001482,جی‌دال در کنار شهبانو فرح پهلوی,Ji Dal next to Farah Pahlavi
2002803046607450311,20rapcom,2025-12-21 18:07:11.249000+00:00,این شما و این هم خفن‌ترین دختر رپ‌فارسی: نازلی مکفیان,0,0,0,https://x.com/20RAPcom/status/2002803046607450311,این شما و این هم خفن‌ترین دختر رپ‌فارسی: نازلی مکفیان,This is you and this is the hottest Persian rap girl: Nazli Makfian
2002722366158426293,20rapcom,2025-12-21 12:46:35.531000+00:00,این رپ‌فارسم، کاش نمیشناختم...,0,0,0,https://x.com/20RAPcom/status/2002722366158426293,این رپ‌فارسم، کاش نمیشناختم...,I wish I didn't know this rapper...
2002693753560256614,20rapcom,2025-12-21 10:52:53.756000+00:00,صادق و سوگند,0,0,0,https://x.com/20RAPcom/status/2002693753560256614,صادق و سوگند,Honest and sworn
