tweet_id,username,created_at,text,replies,retweets,likes,url,Text_original,Text_en
2019777095707046323,alirostami89168,2026-02-06 14:15:59.917000+00:00,"فَاللَّهُ خَیْرٌ حَافِظًا ۖ وَهُوَ أَرْحَمُ الرَّاحِمِینَ
و در هر حال، خداوند بهترین حافظ و مهربانترین مهربانان است
#با_ایرانم",0,0,0,https://x.com/tanha1358/status/2019777095707046323,"فَاللَّهُ خَیْرٌ حَافِظًا ۖ وَهُوَ أَرْحَمُ الرَّاحِمِینَ
و در هر حال، خداوند بهترین حافظ و مهربانترین مهربانان است
#با_ایرانم","For Allah is the Good, the Protector, and He is the Most Merciful of the Merciful.
And in any case, God is the best protector and the most merciful of the merciful
#with_Iran"
2019538394142163189,alirostami89168,2026-02-05 22:27:29.029000+00:00,"دریغ است ایـران که ویـران شــود
کنام پلنگان و شیران شــود
چـو ایـران نباشد تن من مـبـاد
در این بوم و بر زنده یک تن مباد
همـه روی یکسر بجـنگ آوریــم
جــهان بر بـداندیـش تنـگ آوریم
همه سربسر تن به کشتن دهیم
بـه از آنکه کشـور به دشمن دهـیم
#با_ایرانم",0,0,0,https://x.com/tanha1358/status/2019538394142163189,"دریغ است ایـران که ویـران شــود
کنام پلنگان و شیران شــود
چـو ایـران نباشد تن من مـبـاد
در این بوم و بر زنده یک تن مباد
همـه روی یکسر بجـنگ آوریــم
جــهان بر بـداندیـش تنـگ آوریم
همه سربسر تن به کشتن دهیم
بـه از آنکه کشـور به دشمن دهـیم
#با_ایرانم","Iran is reluctant to be destroyed
Be like leopards and lions
If there is no Iran, my body will not die
There is no one person alive in this world
Let's fight together
Let the world narrow its understanding
Let's all kill
rather than giving the country to the enemy
#with_Iran"
2019780595245564035,alirostami89168,2026-02-06 14:29:54.272000+00:00,از کدوم جریان پول می‌گیری!؟,0,0,0,https://x.com/tanha1358/status/2019780595245564035,از کدوم جریان پول می‌گیری!؟,From which stream do you get money!?
2015784945420030365,alirostami89168,2026-01-26 13:52:37.118000+00:00,"ننگ بر آن ایرانی که چشم‌انتظار موشک
بیگانه برای ویرانی وطن خودش است
تاریخ اسم #وطن‌فروش‌ها را پاک نمی‌کند.",0,0,0,https://x.com/vahid_p_70/status/2015784945420030365,"ننگ بر آن ایرانی که چشم‌انتظار موشک
بیگانه برای ویرانی وطن خودش است
تاریخ اسم #وطن‌فروش‌ها را پاک نمی‌کند.","Shame on those Iranians who are expecting missiles
A foreigner is for the destruction of his own homeland
History does not erase the name of #Watanfaroshah."
2008802535222768041,alirostami89168,2026-01-07 07:27:00.800000+00:00,"یکی مرد جنگی به از صد هزار
#تنهاترین_سردار",0,0,0,https://x.com/darooghehh/status/2008802535222768041,"یکی مرد جنگی به از صد هزار
#تنهاترین_سردار","One man of war out of a hundred thousand
#loneliest_chief"
2008520684142817325,alirostami89168,2026-01-06 12:47:02.266000+00:00,"مدیر شرکت وارد کننده نهاده دامی با نام شرکت طلیعه کاوش که عضو هیت مدیره مؤسسه اتحادیه واردکنندگان نهاده های دام و طیور ایران هستبا آقای جبراییلی مصاحبه میکنه

آقای #پزشکیان؛ احسنت 
پا روی منافع خیلی ها از رانت خواران گذاشتید! 
حالا بدانید پشت این شلوغ بازی‌های علیه دولت چه",0,0,0,https://x.com/tanha1358/status/2008520684142817325,"مدیر شرکت وارد کننده نهاده دامی با نام شرکت طلیعه کاوش که عضو هیت مدیره مؤسسه اتحادیه واردکنندگان نهاده های دام و طیور ایران هستبا آقای جبراییلی مصاحبه میکنه

آقای #پزشکیان؛ احسنت 
پا روی منافع خیلی ها از رانت خواران گذاشتید! 
حالا بدانید پشت این شلوغ بازی‌های علیه دولت چه","The manager of the livestock input importing company named Talie Kavash, who is a member of the Board of Directors of the Iranian Livestock and Poultry Inputs Importers Association, interviews Mr. Jilibrai.

Mr. Doctors; well done 
You stepped on the interests of many rent-seekers! 
Now know what is behind these busy games against the government"
2008209245272211532,alirostami89168,2026-01-05 16:09:29.453000+00:00,"ارز ترجیحی حذف شد
مافیا متضرر شد
سر کیسه شُل شد
سیبیلا چرب شد
نماینده معترض شد

این تمام ماجراست",0,0,0,https://x.com/alireza_zand_ir/status/2008209245272211532,"ارز ترجیحی حذف شد
مافیا متضرر شد
سر کیسه شُل شد
سیبیلا چرب شد
نماینده معترض شد

این تمام ماجراست","The preferred currency was removed
The mafia suffered
The head of the bag became loose
Sybilla became fat
The representative protested

This is the whole story"
2008241523935101165,alirostami89168,2026-01-05 18:17:45.286000+00:00,"حذف ارز ترجیحی کار بزرگی بود.
رانت بزرگی حذف شده است و مافیاها عصبی‌اند.
تخریب‌های سازمان‌یافته علیه دولت در راه است؛ با پول‌های کثیف!",0,0,0,https://x.com/BehnamAbdollah5/status/2008241523935101165,"حذف ارز ترجیحی کار بزرگی بود.
رانت بزرگی حذف شده است و مافیاها عصبی‌اند.
تخریب‌های سازمان‌یافته علیه دولت در راه است؛ با پول‌های کثیف!","Removing the preferred currency was a big deal.
A large rent has been removed and the mafias are nervous.
Organized destructions against the government are coming; With dirty money!"
1849936242970182028,alirostami89168,2024-10-25 22:09:05.134000+00:00,,0,0,0,https://x.com/RashidpourReza/status/1849936242970182028,,
2007092268185063575,alirostami89168,2026-01-02 14:11:01.363000+00:00,"گرگ ها برای تکه تکه کردن وطن لحظه شماری میکنند

مراقب میهن باشیم
#اتحاد_ملی 
#ShutUpTrump",0,0,0,https://x.com/Sajjad_Abedii/status/2007092268185063575,"گرگ ها برای تکه تکه کردن وطن لحظه شماری میکنند

مراقب میهن باشیم
#اتحاد_ملی 
#ShutUpTrump","Wolves are counting the moment to tear the homeland into pieces

Let's take care of the country
#Etihad_Melli 
#ShutUpTrump"
