tweet_id,username,created_at,text,replies,retweets,likes,url,year,month,date,Text_original,Text_en
1844108691081134580,alirezaami58678,2024-10-09 23:12:28.493,"قطعا پیروز خواهیم شد
.
.
#طوفان_الأقصى
#IRAN
#فلسطين",0,0,0,https://x.com/Alirezaami58678/status/1844108691081134580,2024,10,2024-10-09,"قطعا پیروز خواهیم شد
.
.
#طوفان_الأقصى
#IRAN
#فلسطين","We will definitely win
.
.
#Tofan_Al-Aqsa
#IRAN
#Palestine"
2021554715541336150,alirezaami58678,2026-02-11 13:59:37.512,#HERO ☫,0,0,0,https://x.com/Alirezaami58678/status/2021554715541336150,2026,2,2026-02-11,#HERO ☫,#HERO ☫
2021513823140876632,alirezaami58678,2026-02-11 11:17:08.004,Iranians today burned the statue of #Baal and the #obelisk.,0,0,0,https://x.com/SilentStorm110/status/2021513823140876632,2026,2,2026-02-11,Iranians today burned the statue of #Baal and the #obelisk.,Iranians today burned the statue of #Baal and the #obelisk.
2021283814170034300,alirezaami58678,2026-02-10 20:03:09.592,#الله_اکبر,0,0,0,https://x.com/Alirezaami58678/status/2021283814170034300,2026,2,2026-02-10,#الله_اکبر,#Allah_Akbar
2020931871870419160,alirezaami58678,2026-02-09 20:44:40.009,"سلبریتی باشرف
#هادی_چوپان",0,0,0,https://x.com/Alirezaami58678/status/2020931871870419160,2026,2,2026-02-09,"سلبریتی باشرف
#هادی_چوپان","Bashraf celebrity
#Hadi_Shepherd"
2008537652749103551,alirezaami58678,2026-01-06 15:54:27.897, تجمع بزرگ مردمی اصفهانی‌ها علیه گرانی‌ها و اغتشاش‌گران,0,0,0,https://x.com/FarsNews_Agency/status/2008537652749103551,2026,1,2026-01-06, تجمع بزرگ مردمی اصفهانی‌ها علیه گرانی‌ها و اغتشاش‌گران,The large gathering of people of Isfahani against the expensive and rioters
2008502390849474722,alirezaami58678,2026-01-06 13:34:20.805,"کاربر عربی نوشته بود:
چکمه یک سرباز ایرانی از تمام پادشاهان، شاهزاده‌ها، شیوخ و روسای جمهور جهان عرب ارزشمندتر است...",0,0,0,https://x.com/Borhan_Majd/status/2008502390849474722,2026,1,2026-01-06,"کاربر عربی نوشته بود:
چکمه یک سرباز ایرانی از تمام پادشاهان، شاهزاده‌ها، شیوخ و روسای جمهور جهان عرب ارزشمندتر است...","Arabic user wrote:
The boot of an Iranian soldier is more valuable than all the kings, princes, sheikhs and presidents of the Arab world..."
2008166709216059612,alirezaami58678,2026-01-05 15:20:28.067,Zainab al-Kubra (pbuh): Vast ocean of patience and peak of wisdom,0,0,0,https://x.com/Khamenei_m/status/2008166709216059612,2026,1,2026-01-05,Zainab al-Kubra (pbuh): Vast ocean of patience and peak of wisdom,Zainab al-Kubra (pbuh): Vast ocean of patience and peak of wisdom
2008130451127636244,alirezaami58678,2026-01-05 12:56:23.465,"سیدعلی خامنه‌ای رهبر ما است
سیدعلی خامنه‌ای رهبر ما است
سیدعلی خامنه‌ای رهبر ما است
سیدعلی خامنه‌ای رهبر ما است
سیدعلی خامنه‌ای رهبر ما است
سیدعلی خامنه‌ای رهبر ما است
سیدعلی خامنه‌ای رهبر ما است",0,0,0,https://x.com/Alirezaami58678/status/2008130451127636244,2026,1,2026-01-05,"سیدعلی خامنه‌ای رهبر ما است
سیدعلی خامنه‌ای رهبر ما است
سیدعلی خامنه‌ای رهبر ما است
سیدعلی خامنه‌ای رهبر ما است
سیدعلی خامنه‌ای رهبر ما است
سیدعلی خامنه‌ای رهبر ما است
سیدعلی خامنه‌ای رهبر ما است","Seyed Ali Khamenei is our leader
Seyed Ali Khamenei is our leader
Seyed Ali Khamenei is our leader
Seyed Ali Khamenei is our leader
Seyed Ali Khamenei is our leader
Seyed Ali Khamenei is our leader
Seyed Ali Khamenei is our leader"
2007443312672723005,alirezaami58678,2026-01-03 15:25:56.891,We will not give in to the enemy.,0,0,0,https://x.com/khamenei_ir/status/2007443312672723005,2026,1,2026-01-03,We will not give in to the enemy.,We will not give in to the enemy.
