tweet_id,username,created_at,text,replies,retweets,likes,url,year,month,date,Text_original,Text_en
1127670988873793537,agha_xavier2,2019-05-12 23:24:49.518,"شاه، نام خاص تو، و صفت ذاتی تو بود، نه عنوان و جایگاه و مقام تو.
#شاهنشاه_روحت_شاد",0,0,0,https://x.com/agha_xavier2/status/1127670988873793537,2019,5,2019-05-12,"شاه، نام خاص تو، و صفت ذاتی تو بود، نه عنوان و جایگاه و مقام تو.
#شاهنشاه_روحت_شاد","Shah was your special name and your inherent attribute, not your title, status, and position.
#Shahanshah_Rohot_Shad"
2022785655106080846,agha_xavier2,2026-02-14 23:30:56.374,با شرف,0,0,0,https://x.com/Rayan9717/status/2022785655106080846,2026,2,2026-02-14,با شرف,with honor
2022754483353133441,agha_xavier2,2026-02-14 21:27:04.449,"بهترین روز عمرم سپری کردم 
#جاویدشاه",0,0,0,https://x.com/Aryammehr_2/status/2022754483353133441,2026,2,2026-02-14,"بهترین روز عمرم سپری کردم 
#جاویدشاه","I spent the best day of my life 
#javidshah"
2022752973911396725,agha_xavier2,2026-02-14 21:21:04.570,"چه هیجانی داره لس آنجلس 
#JavidShah",0,0,0,https://x.com/saman_sarraf/status/2022752973911396725,2026,2,2026-02-14,"چه هیجانی داره لس آنجلس 
#JavidShah","Los Angeles is so excited 
#JavidShah"
2022751208935485815,agha_xavier2,2026-02-14 21:14:03.767,"اگه از داخل ایران داری این پیام رو میخونی،
بدون ! مگه ما مرده باشیم،
تو تنها باشی. 
#جاویدشاه",0,0,0,https://x.com/aalchaa/status/2022751208935485815,2026,2,2026-02-14,"اگه از داخل ایران داری این پیام رو میخونی،
بدون ! مگه ما مرده باشیم،
تو تنها باشی. 
#جاویدشاه","If you are reading this message from inside Iran,
No! if we are dead
you be alone 
#javidshah"
2022751249033036124,agha_xavier2,2026-02-14 21:14:13.327,"تمام دنیا دید که مفهوم #شاه نزد ایرانیها چگونه مفهومی است و فرمان او چه اعتباری دارد
#جاویدشاه",0,0,0,https://x.com/ordinaryman1980/status/2022751249033036124,2026,2,2026-02-14,"تمام دنیا دید که مفهوم #شاه نزد ایرانیها چگونه مفهومی است و فرمان او چه اعتباری دارد
#جاویدشاه","The whole world saw how the concept of #Shah is understood by Iranians and what is the validity of his command
#javidshah"
2022746179138916831,agha_xavier2,2026-02-14 20:54:04.570,"شاه ... شاه ... شاه ... شاه
#جاویدشاه",0,0,0,https://x.com/aalchaa/status/2022746179138916831,2026,2,2026-02-14,"شاه ... شاه ... شاه ... شاه
#جاویدشاه","King... King... King... King
#javidshah"
2022750348465594858,agha_xavier2,2026-02-14 21:10:38.615,"هیچ کلامی نمی یابم
                  تا دیدار اعلیحضرت عزیز
را توصیف کنم 
شاه جانِ ایران است 

#جاویدشاه",0,0,0,https://x.com/Neda73Neda/status/2022750348465594858,2026,2,2026-02-14,"هیچ کلامی نمی یابم
                  تا دیدار اعلیحضرت عزیز
را توصیف کنم 
شاه جانِ ایران است 

#جاویدشاه","I can't find any words
                  See you dear majesty
describe 
He is the king of Iran 

#javidshah"
2022752312305877107,agha_xavier2,2026-02-14 21:18:26.831,یسری نگران‌بودند چون جو را که یسری به عمد میخواستند تشنج‌ایجاد کنند بحث‌اطمینان‌ و براشون‌مطرح‌نبود‌ بهم ریخته بودند و‌ بازهم همین کارو خواهند کرد,0,0,0,https://x.com/archbaba136/status/2022752312305877107,2026,2,2026-02-14,یسری نگران‌بودند چون جو را که یسری به عمد میخواستند تشنج‌ایجاد کنند بحث‌اطمینان‌ و براشون‌مطرح‌نبود‌ بهم ریخته بودند و‌ بازهم همین کارو خواهند کرد,Yesri were worried because they messed up the atmosphere that Yesri deliberately wanted to create a convulsion.
2022751029780234383,agha_xavier2,2026-02-14 21:13:21.053,Javid Shah,0,0,0,https://x.com/NasimBara/status/2022751029780234383,2026,2,2026-02-14,Javid Shah,Javid Shah
2022726802964427063,agha_xavier2,2026-02-14 19:37:04.930,"شکوه ارتش ملیگرای ایرانی جاوید شاه گو را با پرچم مقدس شیرو خورشید در خیابانهای ایران و جهان دیدید؟ 
اگر امثال مسی و اسی و بزی و سجاد کریم پور و ... منشور همبستگی نبودند ما ۳ سال جلوتر بودیم و اینهمه سرو ایرانی بر خاک و خون نمیفتادند.",0,0,0,https://x.com/hunter_of57s/status/2022726802964427063,2026,2,2026-02-14,"شکوه ارتش ملیگرای ایرانی جاوید شاه گو را با پرچم مقدس شیرو خورشید در خیابانهای ایران و جهان دیدید؟ 
اگر امثال مسی و اسی و بزی و سجاد کریم پور و ... منشور همبستگی نبودند ما ۳ سال جلوتر بودیم و اینهمه سرو ایرانی بر خاک و خون نمیفتادند.","Did you see the glory of the Iranian Nationalist Army of Javid Shahgou with the holy flag of Shiro Khursheed in the streets of Iran and the world? 
If the likes of Mesi, Essi, Bezi, Sajjad Karimpour, etc. were not for the Charter of Solidarity, we would have been 3 years ahead and so many Iranian cedars would not have fallen to the ground."
2022747358505898158,agha_xavier2,2026-02-14 20:58:45.753,با چهار خط فراخوان و بدون هیچ امکانات دولتی و بدون خرج یک دلار، ایرانیان را در سراسر جهان به صورت میلیونی به میدان کشاند. تجسم راستین شاهِ آرمانی در ایرانی که در ۲۵ بهمن ۲۵۸۴ /۱۴ فوریه ۲۰۲۶ از استرالیا تا اروپا و از اروپا تا کانادا بزرگی و عظمت داشت؛ که پاینده ایران و جاویدشاه!,0,0,0,https://x.com/alirezakiani2/status/2022747358505898158,2026,2,2026-02-14,با چهار خط فراخوان و بدون هیچ امکانات دولتی و بدون خرج یک دلار، ایرانیان را در سراسر جهان به صورت میلیونی به میدان کشاند. تجسم راستین شاهِ آرمانی در ایرانی که در ۲۵ بهمن ۲۵۸۴ /۱۴ فوریه ۲۰۲۶ از استرالیا تا اروپا و از اروپا تا کانادا بزرگی و عظمت داشت؛ که پاینده ایران و جاویدشاه!,"With four call lines and without any government facilities and without spending a single dollar, it brought millions of Iranians to the field all over the world. The real incarnation of the ideal king in Iran who had greatness from Australia to Europe and from Europe to Canada on 25 Bahman 2584 / 14 February 2026; Who is the pillar of Iran and Javed Shah!"
2022717682672378025,agha_xavier2,2026-02-14 19:00:50.483,یه همچین همسایه‌ای براتون آرزو میکنم #جاویدشاه #جاویدشاه,0,0,0,https://x.com/Tigress1401/status/2022717682672378025,2026,2,2026-02-14,یه همچین همسایه‌ای براتون آرزو میکنم #جاویدشاه #جاویدشاه,I wish you such a neighbor #javidshah #javidshah
2022711379870855469,agha_xavier2,2026-02-14 18:35:47.778,"در این سال‌ها، پرچم‌های شیر‌و‌خورشید بزرگ و شکوهمند کم ندیدم؛ این یکّی امّا با اختلاف عظیم‌ترین پرچمی بود که به عمرم دیده‌ام؛ خیره‌شدن به آن افتخارآمیز بود؛ باشد که بزرگ‌تر از این را روزی از برج شهیاد آویزان کنیم.
#جاویدشاه",0,0,0,https://x.com/PeggyThrace/status/2022711379870855469,2026,2,2026-02-14,"در این سال‌ها، پرچم‌های شیر‌و‌خورشید بزرگ و شکوهمند کم ندیدم؛ این یکّی امّا با اختلاف عظیم‌ترین پرچمی بود که به عمرم دیده‌ام؛ خیره‌شدن به آن افتخارآمیز بود؛ باشد که بزرگ‌تر از این را روزی از برج شهیاد آویزان کنیم.
#جاویدشاه","In these years, I didn't see many big and glorious lion and sun flags; This was by far the biggest flag I have seen in my life; It was an honor to stare at it; May we hang something bigger than this one day from Shahyad Tower.
#javidshah"
2022680880045789676,agha_xavier2,2026-02-14 16:34:36.053,انقلاب شیر و خورشید,0,0,0,https://x.com/Verethragnan/status/2022680880045789676,2026,2,2026-02-14,انقلاب شیر و خورشید,The revolution of the lion and the sun
2022731369047335293,agha_xavier2,2026-02-14 19:55:13.569,"ابی عزیز در خاطره ملت با نام نیک خواهد ماند و دیگر خواننده‌های چپول و تجزیه طلب تا ابد منفور و بی‌ارزش ثبت می‌شوند.

#جاویدشاه 
#این_آخرین_نبرده_پهلوی_برمیگرده",0,0,0,https://x.com/Freedom_of_IR/status/2022731369047335293,2026,2,2026-02-14,"ابی عزیز در خاطره ملت با نام نیک خواهد ماند و دیگر خواننده‌های چپول و تجزیه طلب تا ابد منفور و بی‌ارزش ثبت می‌شوند.

#جاویدشاه 
#این_آخرین_نبرده_پهلوی_برمیگرده","Aziz Abi will remain in the nation's memory with a good name, and other Chapool and separatist singers will forever be recorded as hated and worthless.

#javidshah 
#This_last_battle_of_Pahlavi_is_returning"
2022745267993227528,agha_xavier2,2026-02-14 20:50:27.336,سخنرانی شاه رضا پهلوی در مونیخ,0,0,0,https://x.com/aalchaa/status/2022745267993227528,2026,2,2026-02-14,سخنرانی شاه رضا پهلوی در مونیخ,Shah Reza Pahlavi's speech in Munich
2022746081465979068,agha_xavier2,2026-02-14 20:53:41.283,"To the American people: this is a long-awaited, seminal moment in world history. The Iranian people have risen up yet again, demanding an end to their oppression and misery, perpetuated by the ayatollah and his murderous regime.
 
The Iranian people are not protesting regarding a",0,0,0,https://x.com/LindseyGrahamSC/status/2022746081465979068,2026,2,2026-02-14,"To the American people: this is a long-awaited, seminal moment in world history. The Iranian people have risen up yet again, demanding an end to their oppression and misery, perpetuated by the ayatollah and his murderous regime.
 
The Iranian people are not protesting regarding a","To the American people: this is a long-awaited, seminal moment in world history. The Iranian people have risen up yet again, demanding an end to their oppression and misery, perpetuated by the ayatollah and his murderous regime.
 
The Iranian people are not protesting regarding a"
2022745754670870751,agha_xavier2,2026-02-14 20:52:23.369,"I was incredibly honored to be able to speak in Munich, Germany at a rally of 250,000 supporting the brave Iranian people. Being in the company of so many demanding freedom and justice was inspiring and one of the highlights of my life.
 
I have chosen the Iranian people over the",0,0,0,https://x.com/LindseyGrahamSC/status/2022745754670870751,2026,2,2026-02-14,"I was incredibly honored to be able to speak in Munich, Germany at a rally of 250,000 supporting the brave Iranian people. Being in the company of so many demanding freedom and justice was inspiring and one of the highlights of my life.
 
I have chosen the Iranian people over the","I was incredibly honored to be able to speak in Munich, Germany at a rally of 250,000 supporting the brave Iranian people. Being in the company of so many demanding freedom and justice was inspiring and one of the highlights of my life.
 
I have chosen the Iranian people over the"
2022746577031541088,agha_xavier2,2026-02-14 20:55:39.435,"آقایون پادشاهی خواه که امروز در تجمعات سراسر دنیا شرکت کردین
ماچ به کله های کچلتون
بانوان گرامی
دستبوستونم
#Feb14ForIran",0,0,0,https://x.com/agha_xavier2/status/2022746577031541088,2026,2,2026-02-14,"آقایون پادشاهی خواه که امروز در تجمعات سراسر دنیا شرکت کردین
ماچ به کله های کچلتون
بانوان گرامی
دستبوستونم
#Feb14ForIran","Gentlemen who want a kingdom, who participated in rallies around the world today
Kiss your bald heads
dear ladies
I'm holding your hand
#Feb14ForIran"
2022735476969607244,agha_xavier2,2026-02-14 20:11:32.974,تا ابد جاوید شاه و پاینده ایران,0,0,0,https://x.com/thetwelfth_Imam/status/2022735476969607244,2026,2,2026-02-14,تا ابد جاوید شاه و پاینده ایران,Forever Javid Shah and the founder of Iran
2022739760847163648,agha_xavier2,2026-02-14 20:28:34.330,".
@SecRubio
 did a masterful job explaining why Europe should make new decisions regarding the direction the continent is going. He stressed the following:
- Europe’s outcome matters dramatically to America
- Modern America was birthed on the European continent but we have our own",0,0,0,https://x.com/LindseyGrahamSC/status/2022739760847163648,2026,2,2026-02-14,".
@SecRubio
 did a masterful job explaining why Europe should make new decisions regarding the direction the continent is going. He stressed the following:
- Europe’s outcome matters dramatically to America
- Modern America was birthed on the European continent but we have our own",".
@SecRubio
 did a masterful job explaining why Europe should make new decisions regarding the direction the continent is going. He stressed the following:
- Europe’s outcome matters dramatically to America
- Modern America was birthed on the European continent but we have our own"
2022742882780684482,agha_xavier2,2026-02-14 20:40:58.657,"فقط میتونم بگم، از اول جاده تا آخر این روز بزرگ، فقط حماسه بود، بیاد جانهای عزیز از دست رفته در راه وطن، بیاد همه شما عزیزان داخل کشور، تا بدونید، دل و جان و قلب ما بخاطر شماست که میتپد.
امروز، با ابر مرد تاریخ ایران، شاه، گریستیم و مصممتر شدیم
#اين_آخرين_نبرده_پهلوى_برميگرده",0,0,0,https://x.com/Kourosh99980520/status/2022742882780684482,2026,2,2026-02-14,"فقط میتونم بگم، از اول جاده تا آخر این روز بزرگ، فقط حماسه بود، بیاد جانهای عزیز از دست رفته در راه وطن، بیاد همه شما عزیزان داخل کشور، تا بدونید، دل و جان و قلب ما بخاطر شماست که میتپد.
امروز، با ابر مرد تاریخ ایران، شاه، گریستیم و مصممتر شدیم
#اين_آخرين_نبرده_پهلوى_برميگرده","I can only say, from the beginning of the road to the end of this great day, it was just an epic. Come, dear lives lost on the way to the homeland, come to all of you dear ones inside the country, so that you know, our hearts and souls are beating for you.
Today, we cried with the super man of Iran's history, Shah, and became more determined
#This_last_battle_of_Pahlavi_is_returning"
2022743837496508438,agha_xavier2,2026-02-14 20:44:46.279,"Russia and Ukraine are full-on at war, and 
@ZelenskyyUa
's meeting with His Highness 
@PahlaviReza
, the leader of Iran's revolution, is a straight-up obvious threat to Russia's interests the day the mullah regime in Tehran falls. You know, the same mullahs who are Russia's war",0,0,0,https://x.com/YaarGhadimi/status/2022743837496508438,2026,2,2026-02-14,"Russia and Ukraine are full-on at war, and 
@ZelenskyyUa
's meeting with His Highness 
@PahlaviReza
, the leader of Iran's revolution, is a straight-up obvious threat to Russia's interests the day the mullah regime in Tehran falls. You know, the same mullahs who are Russia's war","Russia and Ukraine are full-on at war, and 
@ZelenskyyUa
's meeting with His Highness 
@PahlaviReza
, the leader of Iran's revolution, is a straight-up obvious threat to Russia's interests the day the mullah regime in Tehran falls. You know, the same mullahs who are Russia's war"
2022734094153761067,agha_xavier2,2026-02-14 20:06:03.285,"LA به فرمان شاه 
#JavidShah",0,0,0,https://x.com/NasimBara/status/2022734094153761067,2026,2,2026-02-14,"LA به فرمان شاه 
#JavidShah","LA by order of the king 
#JavidShah"
2022742663644983342,agha_xavier2,2026-02-14 20:40:06.411,"تفاوت استیج پادشاه
با استیج چپ و چوله‌ها:
#جاویدشاه",0,0,0,https://x.com/agha_xavier2/status/2022742663644983342,2026,2,2026-02-14,"تفاوت استیج پادشاه
با استیج چپ و چوله‌ها:
#جاویدشاه","King stage difference
With the left stage and chules:
#javidshah"
2022730366608707681,agha_xavier2,2026-02-14 19:51:14.569,"اومدیم LA بنرکونیم 
#JavidShah",0,0,0,https://x.com/NasimBara/status/2022730366608707681,2026,2,2026-02-14,"اومدیم LA بنرکونیم 
#JavidShah","We came to visit LA 
#JavidShah"
2022725558761853422,agha_xavier2,2026-02-14 19:32:08.289,"تلفن و قطع نمی‌کردید
شاید دیگه بر نداره",0,0,0,https://x.com/Farid37773/status/2022725558761853422,2026,2,2026-02-14,"تلفن و قطع نمی‌کردید
شاید دیگه بر نداره","You did not hang up the phone
Maybe it doesn't work anymore"
2022737733462921419,agha_xavier2,2026-02-14 20:20:30.964,"#امنیت_پادشاه
جنگ اوکراین برای پوتین جنگ مرگ و زندگیه و حاضره هرکاری برای پیروزی اونجا بکنه.
حالا زلنسکی اومده پشت پادشاه ایران و پوتین این رو بعنوان یه سیگنال آشکار دشمنی پادشاهیخواهان میبینه اگه به قدرت برسن.

روسیه تو دنیا متخصص انواع ترورها از جمله بیولوژیکیه و بارها بزرگترین",0,0,0,https://x.com/YaarGhadimi/status/2022737733462921419,2026,2,2026-02-14,"#امنیت_پادشاه
جنگ اوکراین برای پوتین جنگ مرگ و زندگیه و حاضره هرکاری برای پیروزی اونجا بکنه.
حالا زلنسکی اومده پشت پادشاه ایران و پوتین این رو بعنوان یه سیگنال آشکار دشمنی پادشاهیخواهان میبینه اگه به قدرت برسن.

روسیه تو دنیا متخصص انواع ترورها از جمله بیولوژیکیه و بارها بزرگترین","#King's security
The war in Ukraine is a life and death war for Putin and he is ready to do anything to win there.
Now Zelensky has come behind the king of Iran and Putin sees this as a clear signal of hostility to the monarchists if they come to power.

In the world, Russia is an expert in all kinds of terrors, including biological ones, and many times the biggest"
2022731384218067184,agha_xavier2,2026-02-14 19:55:17.186,در حالیکه پادشاه، #مونیخ و تورنتو و لس‌آنجلس رو گذاشته بود نوک حمله، #سیدنی از میانه میدان به قلب دفاع سه فاسد زد و با سانتر لندن از جناح راست توپ رو چپوند تو کص ننه بی‌بی‌سی فارسی!,0,0,0,https://x.com/YaarGhadimi/status/2022731384218067184,2026,2,2026-02-14,در حالیکه پادشاه، #مونیخ و تورنتو و لس‌آنجلس رو گذاشته بود نوک حمله، #سیدنی از میانه میدان به قلب دفاع سه فاسد زد و با سانتر لندن از جناح راست توپ رو چپوند تو کص ننه بی‌بی‌سی فارسی!,"While the king had put #Munich, Toronto and Los Angeles at the tip of the attack, #Sydney hit the heart of the defense three times from the middle of the field and left the ball with London's center from the right wing in the corner of BBC Farsi!"
2022727422425149914,agha_xavier2,2026-02-14 19:39:32.621,"هنوز لس آنجلس و تورنتو مانده و من در ایران صدایم گرفته از بس پا به پای هموطنانم شعار دادم .
#اين_آخرين_نبرده_پهلوى_برميگرده 
#جاویدشاه",0,0,0,https://x.com/Shirzad1968/status/2022727422425149914,2026,2,2026-02-14,"هنوز لس آنجلس و تورنتو مانده و من در ایران صدایم گرفته از بس پا به پای هموطنانم شعار دادم .
#اين_آخرين_نبرده_پهلوى_برميگرده 
#جاویدشاه","Los Angeles and Toronto are still left, and I raised my voice in Iran and chanted slogans from foot to foot to my compatriots.
#This_last_battle_of_Pahlavi_is_returning 
#javidshah"
2022724495002206405,agha_xavier2,2026-02-14 19:27:54.669,#مونیخ ساعت ۱۳ ,0,0,0,https://x.com/kianomadi/status/2022724495002206405,2026,2,2026-02-14,#مونیخ ساعت ۱۳ ,#Munich at 13:00
2022712684580319620,agha_xavier2,2026-02-14 18:40:58.845,"شعارهای امشب مردم ایران در شهرک اکباتان:
""جاوید شاه""
""این آخرین نبرده، پهلوی بر می‌گرده""

در اکباتان هیچوقت شعارهای از خونه انقدر گسترده نبوده

#جاویدشاه",0,0,0,https://x.com/shahrak_ekbatan/status/2022712684580319620,2026,2,2026-02-14,"شعارهای امشب مردم ایران در شهرک اکباتان:
""جاوید شاه""
""این آخرین نبرده، پهلوی بر می‌گرده""

در اکباتان هیچوقت شعارهای از خونه انقدر گسترده نبوده

#جاویدشاه","Tonight's slogans of Iranian people in Ekbatan town:
""Javid Shah""
""This is not the last battle, Pahlavi will return""

Slogans from home have never been so widespread in Ekbatan

#javidshah"
