tweet_id,username,created_at,text,replies,retweets,likes,url,year,month,date,Text_original,Text_en
2004218896115712080,ahadsadeghi71,2025-12-25 17:53:16.077,"ترانه ماندگار
#ترانه_علیدوستی",0,0,0,https://x.com/ahadsadeghi71/status/2004218896115712080,2025,12,2025-12-25,"ترانه ماندگار
#ترانه_علیدوستی","lasting song
#alidosti_song"
1970888567162646627,ahadsadeghi71,2025-09-24 19:30:26.407,"جهت تنویر افکار عمومی برای حواشیِ این روزهای فیلمِ ارزشمند و درخشانِ #علت_مرگ_نامعلوم ساخته‌ی رفقای جان #علی_زرنگار و #مجید_برزگر  با خبرآنلاین گفتگو کردم.
#علی_جلیلوند 
#وحید_جلیلوند #اسکار
#سینمای_مستقل
khabaronline.ir/news/2119827/%
…",0,0,0,https://x.com/ahadsadeghi71/status/1970888567162646627,2025,9,2025-09-24,"جهت تنویر افکار عمومی برای حواشیِ این روزهای فیلمِ ارزشمند و درخشانِ #علت_مرگ_نامعلوم ساخته‌ی رفقای جان #علی_زرنگار و #مجید_برزگر  با خبرآنلاین گفتگو کردم.
#علی_جلیلوند 
#وحید_جلیلوند #اسکار
#سینمای_مستقل
khabaronline.ir/news/2119827/%
…","In order to enlighten the public opinion about the valuable and brilliant film #Unknown_Cause_of_Death, made by comrades Jan #Ali_Zarngar and #Majid_Barzgar, I talked with Khabar Online.
#Ali_Jalilund 
#Vahid_Jalilund #Oscar
#Independent_Cinema
khabaronline.ir/news/2119827/%
…"
1966574657345102257,ahadsadeghi71,2025-09-12 21:48:30.158,"امشب جشن #خانه_سینما خیلی باشکوه برگزار  شد،  تنها جشنی که به خاطر‌ِ شرایط نامساعدِ جسمی نتونستم برگزارکنندگانِ این مراسم را همراهی کنم. 
خداقوت به #همایون_اسعدیان و #محمد_صوفی و #علیرضا_حسینی و همه‌ی برگزارکنندگان. 
دمِ همگی گرم.",0,0,0,https://x.com/ahadsadeghi71/status/1966574657345102257,2025,9,2025-09-12,"امشب جشن #خانه_سینما خیلی باشکوه برگزار  شد،  تنها جشنی که به خاطر‌ِ شرایط نامساعدِ جسمی نتونستم برگزارکنندگانِ این مراسم را همراهی کنم. 
خداقوت به #همایون_اسعدیان و #محمد_صوفی و #علیرضا_حسینی و همه‌ی برگزارکنندگان. 
دمِ همگی گرم.","Tonight, the #Khaneh_Cinema party was held very magnificently, the only party that I could not accompany the organizers of this event due to unfavorable physical conditions. 
God bless to #Homayoun_Essadian, #Mohammed_Sofi, #Alireza_Hosseini and all the organizers. 
Everyone's tail is hot."
1963257382772871259,ahadsadeghi71,2025-09-03 18:06:50.268,"چه فرصت‌هایی از دست می‌دهند اسماعیل، چه فرصت‌هایی. 
#انسجام_ملی #برای_وطن #برای_ایران #ایران_من #همایون_شجریان",0,0,0,https://x.com/ahadsadeghi71/status/1963257382772871259,2025,9,2025-09-03,"چه فرصت‌هایی از دست می‌دهند اسماعیل، چه فرصت‌هایی. 
#انسجام_ملی #برای_وطن #برای_ایران #ایران_من #همایون_شجریان","What opportunities are they missing Ismail, what opportunities. 
#National_Cohesion #For_Watan #For_Iran #Iran_Man #Homayoun_Shajarian"
1962441688770589180,ahadsadeghi71,2025-09-01 12:05:33.663,#تذکرةالاولیا  #تذکرة_الاولیا  #عطار_نیشابوری #ادبیات_کلاسیک #اویس_قرنی,0,0,0,https://x.com/ahadsadeghi71/status/1962441688770589180,2025,9,2025-09-01,#تذکرةالاولیا  #تذکرة_الاولیا  #عطار_نیشابوری #ادبیات_کلاسیک #اویس_قرنی,#تذكرةالاوليا #تذكرة_الاوليا #Attar_Nishabouri #classical_literature #Awais_Qarni
1959728077166227913,ahadsadeghi71,2025-08-25 00:22:38.240,"” ای مگس عرصه سیمرغ نه جولانگه توست “
دخترک تو طنز که نمی‌شناسی و از فرهنگ و میراثِ گران‌قدر #ایران هم ارزنی فهم نداری. فقط  دچارِ مرضِ #منو_ببینید هستی
پس داروهات رو سر وقت بخور و تلاش کن زودتر خوب بشی. آفرین. 
#شاهنامه
#فردوسی_بزرگ
 #زینب_موسوی",0,0,0,https://x.com/ahadsadeghi71/status/1959728077166227913,2025,8,2025-08-25,"” ای مگس عرصه سیمرغ نه جولانگه توست “
دخترک تو طنز که نمی‌شناسی و از فرهنگ و میراثِ گران‌قدر #ایران هم ارزنی فهم نداری. فقط  دچارِ مرضِ #منو_ببینید هستی
پس داروهات رو سر وقت بخور و تلاش کن زودتر خوب بشی. آفرین. 
#شاهنامه
#فردوسی_بزرگ
 #زینب_موسوی","""Fly, the field of Simorgh is not yours""
Girl, you don't know humor and you have no understanding of the precious culture and heritage of #Iran. You are just sick of #see_me
So take your medicine on time and try to get well soon. well done 
#Shahnameh
#Ferdossi_Bozor
 #Zainab_Mousavi"
1957346848022167784,ahadsadeghi71,2025-08-18 10:40:28.971,اگر معتقدید که دوربین به دست گرفتن و چرخیدن در محله‌های فقیرنشین و کمک به خانواده‌های بی‌بضاعت ترویج #کارخیر است به جای‌خود، لااقل در آن فیلم بی‌ربطی که منتشر می‌کنید صورت کودکان و خانواده‌هایشان را بپوشانید؛ آن بندگان خدا آینده‌ای دارند که باید برایتان مهم باشد که نیست…,0,0,0,https://x.com/m_bayatzanjani/status/1957346848022167784,2025,8,2025-08-18,اگر معتقدید که دوربین به دست گرفتن و چرخیدن در محله‌های فقیرنشین و کمک به خانواده‌های بی‌بضاعت ترویج #کارخیر است به جای‌خود، لااقل در آن فیلم بی‌ربطی که منتشر می‌کنید صورت کودکان و خانواده‌هایشان را بپوشانید؛ آن بندگان خدا آینده‌ای دارند که باید برایتان مهم باشد که نیست…,"If you believe that taking a camera and going around poor neighborhoods and helping needy families is promoting #good, at least cover the faces of children and their families in that irrelevant video you publish; Those servants of God have a future that you should care about, which is not..."
1950908796684964109,ahadsadeghi71,2025-07-31 16:17:57.919,"زمانی سخن‌ بگویید که سخن‌تان‌ از سکوت‌تان‌ زیباتر باشد...!

| علامه طباطبایی رحمت‌الله‌علیه |",0,0,0,https://x.com/Alem_1400/status/1950908796684964109,2025,7,2025-07-31,"زمانی سخن‌ بگویید که سخن‌تان‌ از سکوت‌تان‌ زیباتر باشد...!

| علامه طباطبایی رحمت‌الله‌علیه |","Speak when your words are more beautiful than your silence...!

| Allameh Tabatabai, may God's mercy be upon him"
1944009816977842266,ahadsadeghi71,2025-07-12 15:23:52.980,"شرافت، اصالت و عزت
#این_نیز_بگذرد 
#میر_حسین_موسوی_حفظه_الله_تعالی 
#میر_نامیرای_ما",0,0,0,https://x.com/ahadsadeghi71/status/1944009816977842266,2025,7,2025-07-12,"شرافت، اصالت و عزت
#این_نیز_بگذرد 
#میر_حسین_موسوی_حفظه_الله_تعالی 
#میر_نامیرای_ما","Honor, authenticity and dignity
#this_also_passes 
#Mir_Hossein_Mosavi_Hafzeh_Allah_Ta'ali 
#Mir_imirai_ma"
1943996419939172675,ahadsadeghi71,2025-07-12 14:30:38.877,#میر_حسین_موسوی : در جریان جنایات اخیر اسرائیل و آمریکا علیه میهن‌ عزیزمان یک بار دیگر عیار مردم ایران محک خورد و امتیازی بر امتیازات کارنامه تاریخی‌‌شان افزوده شد؛ و این نه فقط به خاطر همبستگی آنان در برابر دشمن، که به واسطه ایستادگی آنها در عین رنجیدگی‌های عمیق بود.,0,0,0,https://x.com/ahadsadeghi71/status/1943996419939172675,2025,7,2025-07-12,#میر_حسین_موسوی : در جریان جنایات اخیر اسرائیل و آمریکا علیه میهن‌ عزیزمان یک بار دیگر عیار مردم ایران محک خورد و امتیازی بر امتیازات کارنامه تاریخی‌‌شان افزوده شد؛ و این نه فقط به خاطر همبستگی آنان در برابر دشمن، که به واسطه ایستادگی آنها در عین رنجیدگی‌های عمیق بود.,"#Mir_Hossein_Mosavi: During the recent crimes of Israel and America against our beloved homeland, the value of the Iranian people was tested once again and a point was added to the points of their historical record. And this is not only because of their solidarity against the enemy, but because of their standing in the face of deep grievances."
