tweet_id,username,created_at,text,replies,retweets,likes,url,year,month,date,Text_original,Text_en
2023116922686988438,alyamaniyeen,2026-02-15 19:27:16.720000+00:00,"كل ملوك وزعماء العالم يزحفون على ركبهم من أجل لقاء الرئيس دونالد ترمب.

 دونالد ترمب.. يتمنّى أن يلتقي بزعيم واحد فقط وهو ( علي الحسيني الخامنئي).

الأعجب؛ أنّ خامنئي يرفض استقبال ملك ملوك العالم دونالد ترمب!

آقاي خامنئي.. حقّا وصدقا أنت ابن الحسين بن علي بن أبي طالب",0,0,0,https://x.com/Ayadjamaladdin/status/2023116922686988438,,,,"كل ملوك وزعماء العالم يزحفون على ركبهم من أجل لقاء الرئيس دونالد ترمب.

 دونالد ترمب.. يتمنّى أن يلتقي بزعيم واحد فقط وهو ( علي الحسيني الخامنئي).

الأعجب؛ أنّ خامنئي يرفض استقبال ملك ملوك العالم دونالد ترمب!

آقاي خامنئي.. حقّا وصدقا أنت ابن الحسين بن علي بن أبي طالب","All the kings and leaders of the world are crawling on their knees to meet President Donald Trump.

 Donald Trump.. wishes to meet only one leader, which is (Ali Al-Husseini Khamenei).

The most amazing; Khamenei refuses to receive the King of Kings of the World, Donald Trump!

Aqai Khamenei... Truly and honestly, you are the son of Hussein bin Ali bin Abi Talib"
2023113351409307710,alyamaniyeen,2026-02-15 19:13:05.261000+00:00,"إسرائيل تُدرّب جواسيسها على اللهجة اليمنية لإثارة الفتن الطائفية واستغلال التركيبة القبلية !
 
التركيز على اللهجة اليمنية واليمن بشكل خاص، لأن اليمن أصبح يشكّل تهديداً متصاعداً للكيان الصهيوني",0,0,0,https://x.com/PRO_HDX/status/2023113351409307710,,,,"إسرائيل تُدرّب جواسيسها على اللهجة اليمنية لإثارة الفتن الطائفية واستغلال التركيبة القبلية !
 
التركيز على اللهجة اليمنية واليمن بشكل خاص، لأن اليمن أصبح يشكّل تهديداً متصاعداً للكيان الصهيوني","Israel trains its spies in the Yemeni dialect to stir up sectarian strife and exploit the tribal structure!
 
Focusing on the Yemeni dialect and Yemen in particular, because Yemen has become a growing threat to the Zionist entity."
2023110044905316562,alyamaniyeen,2026-02-15 18:59:56.929000+00:00,"إنذار «جينك» في إسرائيل!

إعلان تركيا تطوير صاروخ باليستي بمدى يصل إلى ألفي كيلومتر يثير قلقاً في إسرائيل..

الإعلام الإسرائيلي:

 «كامل أراضينا باتت ضمن مدى الصواريخ التركية.»",0,0,0,https://x.com/RD_turk/status/2023110044905316562,,,,"إنذار «جينك» في إسرائيل!

إعلان تركيا تطوير صاروخ باليستي بمدى يصل إلى ألفي كيلومتر يثير قلقاً في إسرائيل..

الإعلام الإسرائيلي:

 «كامل أراضينا باتت ضمن مدى الصواريخ التركية.»","“Jink” warning in Israel!

Turkey's announcement of developing a ballistic missile with a range of up to 2,000 kilometers raises concern in Israel.

Israeli media:

 “Our entire territory is within range of Turkish missiles.”"
2023109089757446405,alirezanader,2026-02-15 18:56:09.204000+00:00,"این ۱۵ ثانیه رو ببینید متوجه میشوید چرا باید با تمام توان با پهلوی و سلطنت طلبان مبارزه کنید
حتی حاضر نیستند یک سوال ساده رو جواب بدن
امیر اعتمادی (بسیجی سابق) رضا پهلوی رو مثل عروسک کنترل میکنه و دستشو می‌کشه که خدای نکرده جواب سوال خبرنگار رو نده
این حقیر میخواد شاه بشه!؟؟؟",0,0,0,https://x.com/BlackBeardTier1/status/2023109089757446405,,,,"این ۱۵ ثانیه رو ببینید متوجه میشوید چرا باید با تمام توان با پهلوی و سلطنت طلبان مبارزه کنید
حتی حاضر نیستند یک سوال ساده رو جواب بدن
امیر اعتمادی (بسیجی سابق) رضا پهلوی رو مثل عروسک کنترل میکنه و دستشو می‌کشه که خدای نکرده جواب سوال خبرنگار رو نده
این حقیر میخواد شاه بشه!؟؟؟","Watch these 15 seconds and you will understand why you should fight Pahlavi and royalists with all your might
They are not even willing to answer a simple question
Amir Etemadi (former Basiji) controls Reza Pahlavi like a puppet and pulls his hand so that, God forbid, he does not answer the reporter's question.
This bastard wants to be king!???"
2023105824927985790,alyamaniyeen,2026-02-15 18:43:10.808000+00:00,"احد قادة الـ CIA يتحدث عن الإمام المهدي (عجل الله فرجه الشريف) ومتى يحين ظهوره وفق رؤيتهم ومعتقداتهم.

#سليمان_الفهد",0,0,0,https://x.com/SulaimanALFAHD1/status/2023105824927985790,,,,"احد قادة الـ CIA يتحدث عن الإمام المهدي (عجل الله فرجه الشريف) ومتى يحين ظهوره وفق رؤيتهم ومعتقداتهم.

#سليمان_الفهد","One of the CIA leaders talks about Imam Mahdi (may God hasten his honorable appearance) and when his appearance will come according to their vision and beliefs.

#Suleiman_Al-Fahd"
2023105460405166313,alyamaniyeen,2026-02-15 18:41:43.899000+00:00," لافروف:

يشهد الإسلام في روسيا انتعاشاً غير مسبوق، وقريباً سنصبح دولة ذات أغلبية مسلمة.",0,0,0,https://x.com/BRICSinfoar/status/2023105460405166313,,,," لافروف:

يشهد الإسلام في روسيا انتعاشاً غير مسبوق، وقريباً سنصبح دولة ذات أغلبية مسلمة.","Lavrov:

Islam in Russia is experiencing an unprecedented revival, and soon we will become a Muslim-majority country."
2023105170494611777,alijoonz121,2026-02-15 18:40:34.779000+00:00,"#فوتبال 

پس از انصراف اسپانیا از بازی تدارکاتی با تیم فوتبال ایران ، شنیده ها حکایت از تمایل #کاستاریکا برای بازی با ایران دارد . 

کشوری ضعیف که بیشترین وارداتش #چراغ_قوه است !",0,0,0,https://x.com/ALIJOONZ121/status/2023105170494611777,,,,"#فوتبال 

پس از انصراف اسپانیا از بازی تدارکاتی با تیم فوتبال ایران ، شنیده ها حکایت از تمایل #کاستاریکا برای بازی با ایران دارد . 

کشوری ضعیف که بیشترین وارداتش #چراغ_قوه است !","#Football 

After Spain withdrew from the preparatory match with the Iranian football team, there are rumors that #Costa Rica wants to play against Iran. 

A weak country whose biggest import is #light_light!"
2023104197533520306,alyamaniyeen,2026-02-15 18:36:42.807000+00:00,"الذين يطالبوننا بكراهية الفرس ...
يطالبوننا بكراهية كل علماء الإسلام ...

د.يحيى أبو زكريا
١- البخاري : صاحب كتاب (صحيح البخاري  ) 
 أكبر محدث عند أهل السنة - أصله فارسي 
 المتوفىٰ سنة ٢٥٦هـ ، ولد في بخارىٰ ١٩٤هـ
 ٢- الإمام مسلم : صاحب كتاب صحيح مسلم :
 كبير علماء أهل السنة :",0,0,0,https://x.com/YAbouzakaria/status/2023104197533520306,,,,"الذين يطالبوننا بكراهية الفرس ...
يطالبوننا بكراهية كل علماء الإسلام ...

د.يحيى أبو زكريا
١- البخاري : صاحب كتاب (صحيح البخاري  ) 
 أكبر محدث عند أهل السنة - أصله فارسي 
 المتوفىٰ سنة ٢٥٦هـ ، ولد في بخارىٰ ١٩٤هـ
 ٢- الإمام مسلم : صاحب كتاب صحيح مسلم :
 كبير علماء أهل السنة :","Those who demand that we hate the Persians...
They demand that we hate all Islamic scholars...

Dr. Yahya Abu Zakaria
1- Al-Bukhari: The author of the book (Sahih Al-Bukhari) 
 The greatest innovator according to the Sunnis - his origin is Persian 
 He died in the year 256 AH. He was born in Bukhara in 194 AH
 2- Imam Muslim: author of the book Sahih Muslim:
 The chief Sunni scholar:"
2023103302729408768,abdul_majid33,2026-02-15 18:33:09.469000+00:00,"بالاخره اسم بیماری آمریکا پرستان و احمق‌هایی که به ترامپ میگن عمو معلوم شد!

خیلی هم زیبا میگه ما به هیچ چیزتون احترام نمیگذاریم، ما از ایران متنفریم، اما شما باز به ما برمیگردید!",0,0,0,https://x.com/Abdul_Majid33/status/2023103302729408768,,,,"بالاخره اسم بیماری آمریکا پرستان و احمق‌هایی که به ترامپ میگن عمو معلوم شد!

خیلی هم زیبا میگه ما به هیچ چیزتون احترام نمیگذاریم، ما از ایران متنفریم، اما شما باز به ما برمیگردید!","Finally, the name of the disease of Americans and idiots who call Trump uncle is known!

He says very beautifully, we don't respect anything from you, we hate Iran, but you will come back to us!"
2023103134961119597,alirezanader,2026-02-15 18:32:29.470000+00:00,"در این #عصرانه به گردهمایی سلطنت‌طلبان در مونیخ اشاره می‌کنیم و از زاویه‌ای دیگر به ماجرا نگاه خواهیم کرد. 
در بخش دوم برنامه که خیلی مهم است، یک فراخوان را از داخل ایران بازتاب می‌دهیم.
عصرانه را در یوتیوب، اسپاتیفای، کست‌باکس و اپل پادکست دنبال کنید.",0,0,0,https://x.com/Asraneh001/status/2023103134961119597,,,,"در این #عصرانه به گردهمایی سلطنت‌طلبان در مونیخ اشاره می‌کنیم و از زاویه‌ای دیگر به ماجرا نگاه خواهیم کرد. 
در بخش دوم برنامه که خیلی مهم است، یک فراخوان را از داخل ایران بازتاب می‌دهیم.
عصرانه را در یوتیوب، اسپاتیفای، کست‌باکس و اپل پادکست دنبال کنید.","In this #evening, we will mention the gathering of royalists in Munich and we will look at the story from another angle. 
In the second part of the program, which is very important, we reflect a call from inside Iran.
Follow Asraneh on YouTube, Spotify, Castbox and Apple Podcasts."
